,0,1,2,3,4,5,6,7,8,9,10,11
0,0.00990099,0.12376238,0.12376238,0.0990099,0.12376238,0.11386139,0.014851485,0.06435644,0.11386139,0.0,0.03960396,0.13861386
1,0.18811882,0.06435644,0.0,0.15841584,0.0,0.0990099,0.10891089,0.24752475,0.074257426,0.11386139,0.04950495,0.09405941
2,0.08415841,0.48514852,0.0,0.00990099,0.0,0.0,0.0990099,0.0,0.09405941,0.10891089,0.08415841,0.004950495
3,0.054455444,0.01980198,0.04950495,0.11881188,0.11881188,0.22277227,0.03960396,0.044554457,0.0,0.0,0.0,0.12871288
4,0.11386139,0.0,0.044554457,0.02970297,0.27227724,0.01980198,0.01980198,0.00990099,0.00990099,0.09405941,0.004950495,0.04950495
5,0.044554457,0.0,0.21782178,0.0,0.014851485,0.02970297,0.024752475,0.15346535,0.12871288,0.004950495,0.01980198,0.04950495
6,0.0,0.02970297,0.0,0.25742576,0.07920792,0.004950495,0.14356436,0.0,0.02970297,0.014851485,0.014851485,0.054455444
7,0.09405941,0.09405941,0.014851485,0.004950495,0.024752475,0.12871288,0.01980198,0.03960396,0.034653466,0.13366337,0.18316832,0.089108914
8,0.089108914,0.02970297,0.014851485,0.014851485,0.18316832,0.12871288,0.25247526,0.13366337,0.14356436,0.02970297,0.12871288,0.11386139
9,0.024752475,0.03960396,0.25247526,0.12376238,0.103960395,0.11386139,0.15841584,0.014851485,0.05940594,0.014851485,0.044554457,0.12871288
10,0.034653466,0.15346535,0.08415841,0.16336633,0.03960396,0.17326732,0.06930693,0.044554457,0.15841584,0.06435644,0.19306931,0.04950495
11,0.16831683,0.074257426,0.00990099,0.11881188,0.16336633,0.14851485,0.07920792,0.16831683,0.00990099,0.04950495,0.034653466,0.00990099
