,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,230,196,232,207,145,304,257,193,157,215,62,199,146,169,37,153
layer_1,185,276,235,347,294,317,325,320,297,277,260,263,187,183,177,171
layer_2,232,289,263,284,269,269,299,306,278,185,260,214,182,220,204,170
layer_3,361,140,314,243,304,269,227,213,239,171,228,184,220,201,185,98
layer_4,148,328,128,270,314,306,267,232,236,180,235,199,184,168,189,147
layer_5,255,206,323,219,179,183,76,72,73,74,77,73,251,78,73,134
layer_6,335,280,188,169,223,106,75,92,75,73,73,73,80,73,73,147
layer_7,125,352,38,272,11,259,80,81,90,73,71,72,75,73,73,72
layer_8,160,13,283,226,160,105,128,91,76,82,72,78,73,73,73,72
layer_9,270,384,130,166,211,137,105,73,91,73,73,72,92,75,73,73
layer_10,282,354,252,86,102,123,201,143,70,75,77,117,73,74,127,77
layer_11,175,277,262,90,79,144,108,94,74,70,73,74,74,76,77,74
layer_12,427,226,180,141,149,74,85,171,73,73,78,72,73,73,76,71
layer_13,243,382,145,187,80,73,72,75,77,73,73,73,73,75,135,73
layer_14,255,114,87,107,119,76,73,72,74,75,73,73,75,79,73,80
layer_15,226,325,99,123,71,73,112,75,72,73,161,72,73,73,73,77
layer_16,401,262,99,83,79,99,73,73,75,73,73,73,73,75,73,73
layer_17,136,301,126,85,107,77,76,80,85,73,76,73,72,73,73,73
layer_18,307,338,172,209,84,80,74,77,76,73,73,76,74,71,73,74
layer_19,174,309,261,76,73,154,108,75,74,73,73,74,77,73,73,99
layer_20,239,289,340,79,83,92,89,79,77,73,75,73,73,72,73,74
layer_21,315,266,126,193,73,78,73,75,74,73,75,73,73,73,148,75
layer_22,163,274,281,99,310,80,91,181,78,75,73,73,216,73,73,112
layer_23,348,244,372,272,206,338,266,91,44,141,177,167,172,151,157,189
