,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,972,24,199,81,23,8,10,764,323,79,289,59
layer_1,201,195,12,163,178,2,35,152,4,488,0,0
layer_2,10,2,0,1,6,5,141,1,0,212,0,69
layer_3,1,1,137,2,33,0,13,0,11,0,20,248
layer_4,17,1752,3,48,0,56,19,0,7,67,0,2
layer_5,102,3,1,48,70,230,83,878,77,40,22,14
layer_6,370,252,430,404,0,5,62,2,246,10,572,439
layer_7,6,23,969,1262,7,20,9,28,277,2,435,635
layer_8,175,19,552,1322,12,29,1272,1423,1558,40,11,262
layer_9,7,473,36,465,13,186,1012,35,600,323,1,87
layer_10,287,3,15,14,376,1771,373,127,14,325,86,26
layer_11,326,160,1,314,1535,886,4,113,191,591,1127,587
