,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,231.0,197.0,75.0,782.0,737.0,42.0,270.0,805.0,262.0,186.0,126.0,90.0
layer_1,868.0,821.0,625.0,18.0,257.0,141.0,40.0,161.0,21.0,18.0,606.0,89.0
layer_2,707.0,50.0,916.0,911.0,202.0,893.0,106.0,543.0,871.0,899.0,716.0,18.0
layer_3,18.0,20.0,910.0,281.0,18.0,18.0,871.0,916.0,739.0,20.0,18.0,44.0
layer_4,34.0,19.0,18.0,321.0,18.0,22.0,137.0,643.0,124.0,18.0,18.0,919.0
layer_5,26.0,18.0,37.0,18.0,25.0,19.0,30.0,18.0,18.0,18.0,18.0,18.0
layer_6,39.0,18.0,18.0,18.0,248.0,18.0,18.0,18.0,198.0,18.0,18.0,18.0
layer_7,104.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
layer_8,18.0,18.0,18.0,18.0,18.0,19.0,184.0,21.0,18.0,18.0,18.0,25.0
layer_9,18.0,18.0,18.0,25.0,18.0,18.0,18.0,18.0,242.0,18.0,18.0,18.0
layer_10,36.0,19.0,18.0,18.0,20.0,18.0,18.0,18.0,18.0,23.0,18.0,18.0
layer_11,36.0,18.0,18.0,18.0,18.0,24.0,18.0,18.0,396.0,18.0,18.0,18.0
