,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,102,23,138,7,94,86,32,0,92,180,88,59
layer_1,0,0,0,0,0,41,0,1,15,0,0,156
layer_2,48,0,3,0,0,0,0,0,0,0,0,0
layer_3,0,0,0,7,11,0,0,0,0,7,0,0
layer_4,0,0,17,0,1,3,0,0,0,0,101,1
layer_5,1,0,115,0,0,0,1,11,1,0,28,9
layer_6,24,0,0,4,0,102,30,0,0,11,0,0
layer_7,21,0,7,0,24,0,0,2,0,13,0,0
layer_8,1,0,1,0,0,0,0,0,81,4,4,3
layer_9,0,0,1,0,0,227,0,0,0,0,0,0
layer_10,0,0,0,0,9,28,0,4,1,1,0,0
layer_11,0,0,0,0,2,0,0,0,0,0,0,0
