,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,21,2,105,12,9,0,4,53,84,53,102,1
layer_1,75,62,0,3,1,68,1,32,0,114,0,0
layer_2,2,0,89,8,0,1,81,0,0,97,4,1
layer_3,6,4,39,0,0,0,32,2,28,1,0,6
layer_4,5,54,0,9,40,0,0,0,50,3,0,0
layer_5,16,0,15,13,19,120,0,184,152,19,25,0
layer_6,19,15,86,149,1,1,4,0,72,0,113,16
layer_7,0,14,130,212,0,1,35,2,8,0,7,135
layer_8,18,4,60,101,0,0,60,114,172,4,1,6
layer_9,0,35,11,236,0,33,30,4,13,26,0,28
layer_10,211,0,1,3,24,90,46,9,1,114,2,1
layer_11,168,151,0,143,84,47,2,12,19,66,123,126
