,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,64,0,340,0,0,0,43,84,181,117,348,17
layer_1,229,118,0,7,11,284,0,129,0,375,0,0
layer_2,0,0,226,160,0,0,84,0,0,5,35,3
layer_3,11,0,0,0,0,0,0,0,5,46,0,0
layer_4,16,297,0,0,5,1,0,0,309,2,0,0
layer_5,313,0,6,5,0,4,0,490,12,0,1,0
layer_6,0,292,26,316,0,3,5,139,394,0,10,6
layer_7,0,82,0,12,4,0,0,1,99,0,0,12
layer_8,3,9,6,4,0,0,526,115,15,0,0,2
layer_9,33,15,187,193,0,0,0,1,349,164,0,6
layer_10,7,0,0,4,2,399,1,3,2,364,9,0
layer_11,134,56,0,0,161,74,1,1,3,100,149,426
