,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,20,20,6,62,55,3,28,61,15,10,5,10
layer_1,85,40,37,2,5,5,7,7,2,2,35,3
layer_2,66,2,101,95,10,64,2,40,64,87,38,2
layer_3,2,6,94,17,2,2,99,81,69,2,2,22
layer_4,6,4,2,18,2,3,3,43,3,2,2,104
layer_5,2,2,3,2,2,2,4,2,2,2,2,2
layer_6,3,2,2,2,8,2,2,2,12,2,2,2
layer_7,71,2,2,2,2,2,2,2,2,2,2,2
layer_8,2,2,2,2,2,2,3,2,2,2,2,2
layer_9,2,2,2,3,2,2,2,2,26,2,2,2
layer_10,2,2,2,2,2,2,2,2,2,15,2,2
layer_11,2,2,2,2,2,2,2,2,34,2,2,2
