,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,227,182,177,213,242,77,282,198,205,229,194,190
layer_1,197,190,227,69,117,118,93,146,72,69,299,71
layer_2,147,71,163,148,82,166,68,195,231,272,241,69
layer_3,69,107,141,78,69,69,144,202,145,73,69,95
layer_4,71,93,69,100,69,67,70,102,73,69,69,159
layer_5,69,70,72,70,78,70,72,69,69,69,70,69
layer_6,80,69,69,69,117,69,69,69,74,70,69,69
layer_7,134,69,69,69,69,69,69,69,69,69,70,69
layer_8,69,69,69,69,69,69,93,67,69,69,69,69
layer_9,69,69,69,70,69,69,69,69,111,69,69,69
layer_10,69,69,69,69,69,71,69,69,69,90,69,69
layer_11,79,69,69,70,69,73,69,69,314,69,69,69
