,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,77,108,78,84,100,65,93,38,92,94,116,54
layer_1,70,22,113,13,44,78,45,72,17,13,111,73
layer_2,19,15,5,11,9,10,19,63,62,106,122,13
layer_3,19,15,0,10,13,13,17,52,5,13,13,14
layer_4,13,11,13,22,14,12,13,34,14,13,13,0
layer_5,13,13,14,14,12,19,13,13,15,13,14,13
layer_6,14,13,13,13,32,13,13,14,13,13,13,14
layer_7,5,13,13,13,13,13,13,13,14,13,19,14
layer_8,13,13,14,13,13,13,24,12,13,13,13,13
layer_9,13,13,13,14,13,13,13,13,30,13,13,13
layer_10,13,14,13,14,13,14,13,14,13,15,13,13
layer_11,15,13,13,13,13,20,13,13,118,14,13,14
