,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,119.854324,61.456833,168.50978,31.634375,113.98759,99.09568,130.76016,20.985426,213.77347,115.74553,95.19744,88.57241
layer_1,33.284615,18.017859,12.711799,37.894394,23.952301,118.55267,23.597656,31.486208,71.756546,9.148649,25.957512,157.6436
layer_2,77.67592,0.33402184,122.57889,16.728798,30.810375,27.81496,36.97926,19.714554,28.691097,16.266554,49.057636,36.377575
layer_3,31.629635,52.405613,8.634232,87.51041,49.64245,37.78128,9.898012,16.225836,18.379267,37.373657,13.882587,35.603825
layer_4,110.56362,19.010422,133.33932,34.59037,23.136276,24.957626,54.638912,6.88055,1.2862854,17.388266,152.72514,8.948405
layer_5,38.717937,10.209363,195.77148,60.75591,22.35624,27.460478,10.128073,9.097749,64.458855,6.131723,13.815776,49.184483
layer_6,116.72266,44.67077,11.784665,27.792377,25.544218,155.41794,49.314365,9.236122,9.512291,6.75164,5.9090195,15.7099285
layer_7,97.153114,6.5626135,42.164795,4.9322896,37.40237,1.8421032,9.866771,8.616539,49.689594,62.738815,28.555517,5.9831553
layer_8,23.763874,4.7844515,83.385414,6.8566217,3.3040578,2.531001,11.6485405,26.403275,75.74917,17.669922,16.223866,45.744278
layer_9,12.302709,8.455997,8.035699,14.756914,8.426947,140.70955,20.194155,14.963898,8.431536,4.675687,17.659023,30.012873
layer_10,5.7300854,8.747676,24.497171,3.8237305,12.725292,84.23118,19.611012,98.250046,42.63243,16.559685,5.1276803,16.89522
layer_11,35.229164,17.9416,11.016031,15.867432,88.06734,13.249626,15.548727,13.253202,18.6941,20.346415,39.258972,9.685027
