,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,27,0,8,1,0,0,0,18,7,5,9,0
layer_1,9,8,0,9,2,0,2,3,0,13,0,0
layer_2,0,0,1,0,0,0,5,0,0,4,0,1
layer_3,0,1,3,0,0,3,0,0,0,0,1,5
layer_4,0,21,0,0,0,0,0,0,8,3,0,0
layer_5,4,0,0,7,5,12,0,20,4,9,0,0
layer_6,10,2,1,16,0,0,5,0,3,0,11,0
layer_7,0,0,28,17,1,1,13,7,7,0,50,39
layer_8,5,0,4,138,0,0,16,100,77,0,2,3
layer_9,0,8,5,29,3,1,41,6,3,2,0,1
layer_10,11,0,0,2,30,21,28,1,0,7,5,0
layer_11,10,6,0,4,14,19,3,0,0,6,15,18
