,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,56,1,353,16,2,0,64,94,107,138,333,17
layer_1,188,95,1,14,10,223,4,181,0,364,1,0
layer_2,1,0,107,127,0,0,94,3,0,7,56,3
layer_3,15,4,4,0,0,0,3,0,12,38,0,2
layer_4,22,349,0,3,3,0,0,0,316,0,0,0
layer_5,296,0,1,7,0,2,1,519,9,2,0,0
layer_6,2,248,25,291,0,4,5,157,324,0,9,5
layer_7,0,69,3,17,13,0,0,2,81,1,2,9
layer_8,4,9,2,7,0,1,525,90,13,1,1,2
layer_9,50,7,181,219,1,2,4,1,341,151,0,1
layer_10,9,0,1,2,3,375,1,4,2,316,3,0
layer_11,146,41,0,5,191,68,2,1,4,94,124,415
