,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,182,19,223,19,14,1,20,186,410,48,407,36
layer_1,184,260,7,18,13,68,17,145,0,686,0,0
layer_2,23,1,1,39,1,0,206,0,1,179,3,17
layer_3,13,0,220,0,10,0,16,0,54,10,0,20
layer_4,87,430,4,14,1,45,0,0,83,35,0,4
layer_5,103,0,0,15,7,15,15,764,23,5,18,0
layer_6,57,237,365,680,0,2,30,0,678,0,58,44
layer_7,0,12,44,337,0,6,4,11,18,0,33,161
layer_8,85,26,115,131,0,4,759,192,194,5,7,16
layer_9,5,59,58,810,2,47,198,3,358,385,2,13
layer_10,184,0,0,5,74,538,29,42,4,479,10,0
layer_11,581,424,2,271,647,251,3,7,39,210,587,767
