,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,194.0,176.0,212.0,725.0,279.0,218.0,196.0,253.0,1513.0,155.0,1032.0,799.0
layer_1,22.0,382.0,19.0,2.0,16.0,192.0,9.0,32.0,3.0,1.0,29.0,25.0
layer_2,921.0,57.0,3.0,2.0,72.0,17.0,8.0,84.0,10.0,921.0,44.0,57.0
layer_3,19.0,2.0,6.0,880.0,60.0,183.0,0.0,0.0,9.0,388.0,63.0,473.0
layer_4,30.0,23.0,0.0,3.0,18.0,474.0,6.0,6.0,10.0,7.0,2.0,163.0
layer_5,765.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,793.0,327.0,1.0
layer_6,0.0,0.0,1.0,4.0,43.0,2.0,154.0,0.0,0.0,1356.0,2.0,762.0
layer_7,128.0,25.0,453.0,0.0,1059.0,212.0,4.0,0.0,74.0,501.0,835.0,24.0
layer_8,3.0,0.0,13.0,2.0,1.0,69.0,6.0,5.0,0.0,207.0,2.0,0.0
layer_9,0.0,1.0,10.0,1.0,0.0,1.0,1.0,36.0,69.0,26.0,1.0,0.0
layer_10,80.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,6.0
layer_11,0.0,7.0,392.0,0.0,1.0,20.0,0.0,0.0,101.0,376.0,8.0,0.0
