,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,99,0,471,0,0,0,0,0,0,0,7,15,0,0,0,0,0,14,0,0,71,52,0,25,0,488,0,7,0,0,0,0
layer_1,1,216,0,0,6,22,3,0,0,0,0,0,5,2,0,0,13,2,17,0,22,0,0,0,1,0,0,0,0,0,2,0
layer_2,188,22,1,3,0,0,0,0,0,0,0,31,14,0,0,0,0,0,10,0,0,0,0,0,0,50,0,1,19,0,82,15
layer_3,0,0,45,1,0,24,0,0,4,0,229,30,0,0,0,18,4,29,0,0,0,0,0,0,48,0,84,0,62,2,2,7
layer_4,0,0,0,0,97,0,1,63,0,2,0,0,47,6,2,6,0,15,0,0,0,0,0,5,304,1,0,45,0,1,0,45
layer_5,0,0,271,18,1,0,0,0,1,0,0,0,8,52,11,2,35,22,14,1,85,0,0,0,0,74,0,3,2,21,12,19
layer_6,255,9,24,216,0,0,0,3,0,0,0,0,2,0,8,17,0,57,0,17,0,5,17,1,20,3,0,0,4,28,2,46
layer_7,49,5,1,0,56,1,0,0,0,0,0,0,0,1,32,3,117,101,1,2,0,0,0,0,0,1,1,2,0,0,0,94
layer_8,2,0,7,0,0,2,8,4,2,19,1,184,43,45,4,6,0,0,0,0,0,0,4,1,0,185,711,0,0,97,0,0
layer_9,2,0,0,20,100,79,3,40,0,0,0,85,0,171,79,5,0,0,0,0,76,0,0,1,0,0,59,0,113,31,193,11
layer_10,0,0,0,12,0,5,0,4,84,21,8,1,0,0,0,0,25,0,45,1,0,1,0,0,0,0,0,0,167,20,0,0
layer_11,0,0,0,0,0,0,0,0,14,21,0,63,0,0,1,3,15,65,0,5,0,0,0,0,0,0,0,2,4,1,84,17
layer_12,0,0,0,17,0,0,0,3,8,57,0,2,0,0,0,0,0,1,0,43,0,79,0,48,0,0,18,0,0,0,5,0
layer_13,0,0,0,0,2,0,0,0,1,77,0,60,0,0,0,37,8,0,0,0,0,0,0,0,36,1,5,15,5,0,14,0
layer_14,0,0,0,0,2,23,1,0,0,0,0,0,0,0,0,0,0,21,93,42,0,0,0,0,15,0,0,6,0,0,0,0
layer_15,9,1,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,20,0,0,0,0,0
