,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,309,0,485,12,0,61,701,2,2,85,60,29
layer_1,2,34,4,2,8,2,2,19,4,18,22,1
layer_2,0,1,5,0,14,7,2,1,3,1,0,3
layer_3,1,0,1,63,2,41,2,0,95,0,0,34
layer_4,0,11,2,402,284,186,16,2,525,0,431,27
layer_5,15,0,3,0,0,28,0,0,0,0,0,45
layer_6,21,0,582,37,0,39,32,0,1,108,0,69
layer_7,1,0,0,65,144,0,0,0,0,0,0,0
layer_8,29,0,197,0,87,245,0,0,363,0,62,346
layer_9,0,33,0,0,0,0,0,0,370,0,0,0
layer_10,1,9,16,3,8,4,5,3,85,2,16,6
layer_11,376,1,48,10,4,15,68,98,918,9,487,67
