,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,239,208,63,79,256,126,118,271,324,184,160,109
layer_1,169,46,135,140,48,287,294,184,280,203,184,101
layer_2,3,38,110,177,149,79,16,201,110,0,165,207
layer_3,191,187,189,214,183,1,185,298,208,84,113,159
layer_4,146,176,143,44,194,161,111,52,264,216,157,19
layer_5,138,92,107,323,217,167,73,54,149,27,43,144
layer_6,202,178,214,42,100,85,48,244,251,270,351,44
layer_7,219,94,57,118,71,144,78,59,76,257,163,46
layer_8,105,152,69,109,174,123,117,160,185,176,208,167
layer_9,58,93,162,64,83,163,112,150,107,113,143,199
layer_10,132,83,116,214,132,130,51,199,145,49,68,156
layer_11,137,164,158,131,112,144,147,158,137,152,100,162
