,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,301,337,260,260,357,103,92,435,1491,295,545,541
layer_1,326,637,202,251,117,818,1282,204,438,336,425,39
layer_2,205,28,82,231,415,140,9,167,92,90,169,825
layer_3,17,61,348,1175,287,6,300,13,40,227,368,5
layer_4,209,234,183,15,200,1062,119,88,531,234,37,99
layer_5,831,20,52,13,195,109,34,41,404,109,45,533
layer_6,90,120,101,28,74,127,55,287,316,13,28,50
layer_7,66,94,214,108,120,216,133,12,81,25,641,10
layer_8,134,275,71,222,190,364,98,268,166,241,314,90
layer_9,25,175,265,64,125,319,359,115,53,73,174,342
layer_10,47,34,93,349,96,225,7,282,88,89,26,278
layer_11,222,314,94,95,216,199,254,135,126,316,62,365
