,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,210.63142,323.66022,186.52725,197.68745,109.92962,144.45824,181.89124,135.52441,215.69348,180.73636,78.944084,143.00398,242.58212,199.28879,253.44978,116.60677,188.8235,171.9914,76.10057,289.69943,168.61887,155.1192,109.417946,416.3199,114.42473,145.68008,162.4537,387.42783,122.031784,140.67511,184.56001,380.75647,132.96146,106.84232,182.28299,173.14821,156.1017,107.02381,134.67938,133.91302,75.56269,190.86467,216.49033,98.183266,237.39737,167.29913,115.873604,197.31221,187.85156,194.06287,193.66966,149.40091,170.6587,295.34732,133.99945,317.65515,141.52925,193.06699,175.23717,196.38435,103.74469,145.62233,157.20103,115.881775,225.95691,268.48578,183.68053,195.7618,108.54656,172.36885,147.25964
layer_1,186.06483,69.94026,64.01048,143.36546,140.3664,246.1968,157.62514,147.59853,519.9732,192.53384,146.55028,77.19223,132.99358,77.71301,141.14432,100.473656,121.176834,122.660736,166.86087,126.4045,140.13544,249.79037,227.37262,212.68216,107.36316,205.24335,178.22641,176.65714,222.01974,200.36806,174.16383,229.93587,126.48052,130.71475,476.1808,79.12799,170.56375,148.42986,143.60664,294.02234,150.5133,176.99269,133.68788,133.78574,147.51234,104.92757,132.64851,96.43287,127.69736,141.94437,191.06541,123.45491,222.43604,222.74878,97.616035,191.50803,154.39369,88.33845,101.21279,325.1743,45.80449,164.92905,89.16319,75.816956,171.99017,141.09578,179.66568,127.41145,511.73926,144.6997,185.06311
layer_2,174.55827,199.9381,157.52686,154.10269,188.00082,152.5032,100.75957,202.03833,149.42375,108.583115,189.6855,169.57336,128.20319,164.97398,254.32068,250.51279,397.10263,143.00227,126.78216,167.83357,516.9399,209.43626,130.34598,239.61496,147.47182,146.18846,161.82056,180.60321,74.638626,70.77433,115.84278,101.96045,355.89252,131.85272,162.80655,153.43123,276.82385,196.00285,97.73522,204.46472,402.54135,140.60094,122.59874,109.89516,152.30333,290.64136,179.11829,121.51446,192.69637,114.71988,333.57736,393.58942,126.06128,144.60905,366.78967,133.83122,206.27565,116.76067,120.35621,127.095,140.23767,235.35732,177.54427,132.54984,207.02759,205.40761,113.77187,111.87884,209.22833,192.05467,156.1717
layer_3,152.38153,157.14473,148.53831,147.29558,224.91232,193.27017,160.12337,138.59799,126.49687,138.92996,111.74852,108.1764,188.47823,121.81549,131.31151,185.33379,145.98145,127.81638,125.29456,135.87552,155.4666,163.35124,142.06142,240.58884,133.52554,163.36526,160.80919,205.01337,204.27437,126.49102,148.036,175.32176,127.4519,161.2698,133.69424,134.9122,135.64098,178.90492,447.22574,354.72076,156.35042,153.31119,166.92433,115.228294,144.27974,142.81471,124.32247,125.48269,178.38193,146.52707,143.36234,209.41315,147.72511,150.09322,123.69571,246.47543,239.07909,132.6214,115.32418,129.51941,115.71044,148.42517,130.31757,134.76935,128.4994,174.672,194.10738,132.87476,203.09273,178.21294,121.486565
layer_4,103.12058,135.48782,109.08655,109.424416,99.6706,95.48566,102.29202,224.96336,101.16718,97.462296,102.67311,122.924065,95.45453,100.46175,95.00173,116.58199,118.97867,103.66736,98.87831,95.96067,96.75688,96.97708,101.607315,102.63364,97.06912,96.505486,93.13989,217.60632,100.6191,97.29483,289.59464,97.25158,96.376495,95.24387,108.0824,98.70074,99.93934,95.83074,95.28313,98.62243,100.510704,100.47272,99.90178,112.626816,101.91165,92.74545,116.0826,121.65771,98.129845,97.539986,117.00565,98.939865,98.1823,95.51066,107.41295,95.37761,96.84494,97.522415,96.35461,95.102974,91.99466,100.432556,100.80334,96.45178,121.95158,98.49906,100.0949,100.035614,106.04759,96.49399,164.59532
layer_5,95.671074,94.93895,94.6404,94.99208,101.397766,94.99004,92.63209,95.01126,96.83509,94.7574,94.9082,95.000595,100.896774,94.74805,94.99137,95.67366,94.99197,106.01605,94.65751,95.89469,128.31514,95.22967,109.85085,107.98633,94.83098,96.5128,93.77881,97.566216,95.90342,96.21924,104.125175,118.367455,97.31431,95.13345,131.25137,133.12483,105.60734,123.41701,102.911766,94.99699,95.0133,94.52242,95.96891,94.980545,94.99807,95.13997,94.98673,96.01723,83.85658,94.9865,99.21486,232.82013,94.836174,100.2743,97.38527,96.70275,95.09764,179.98601,94.801636,95.16496,120.01792,95.12073,96.15689,95.0089,95.01225,94.48053,94.97889,101.35136,107.026634,94.99148,94.986
layer_6,100.94011,96.62192,97.8512,103.741165,99.93247,116.92309,108.02481,164.67102,104.22965,104.10203,170.74359,151.19975,100.95522,97.04959,98.2531,95.99132,97.419334,110.75796,95.91303,102.93541,137.22218,97.81083,128.5446,115.88595,100.65322,108.10162,128.65082,99.45588,99.221855,98.22224,113.87186,100.85463,111.58523,114.29975,116.170334,257.60724,98.182014,104.38988,104.68425,99.12037,126.284645,103.552246,95.56529,116.81759,96.23134,293.88196,97.25077,106.62932,111.47272,88.542206,156.34448,97.99887,119.24374,106.224884,144.49783,154.24043,67.3427,106.12885,109.32722,99.10087,100.23855,146.86868,95.237404,96.457085,98.191895,99.00747,97.04593,98.113495,95.97026,100.26941,109.3865
layer_7,98.49029,127.406906,285.51486,95.87409,100.40306,94.66731,95.81587,95.04241,95.20873,136.85603,100.21407,95.54103,95.994774,118.77848,124.065056,104.97371,95.16367,95.97436,116.244705,100.29904,104.37516,160.73686,96.569565,100.88349,95.05554,96.2165,95.086525,95.60609,114.49002,95.11867,95.052895,97.27707,94.994835,96.24999,95.14867,95.18584,107.11292,96.84912,139.45575,89.5899,94.05858,122.59905,96.61681,73.55623,97.37744,99.28644,102.47014,96.30768,95.0695,95.700836,80.69463,119.362656,142.27122,100.2717,97.31396,98.350716,95.168884,110.41029,95.0303,95.62097,144.15228,97.03621,102.93437,91.98664,343.13684,99.18483,95.039055,95.00109,94.903534,99.41572,95.704025
layer_8,171.0797,182.47426,119.095695,95.54992,156.25508,97.031906,139.54228,123.94874,108.59442,99.3998,98.00629,95.32472,113.437454,102.07185,223.11137,95.92923,97.2227,386.31302,105.578156,102.55144,114.54501,123.3257,97.685715,139.05382,115.85988,94.83252,142.70628,102.48707,107.585396,53.12851,114.15961,255.18433,95.64158,97.51932,153.42955,104.26267,184.76508,120.454185,98.009415,251.4226,150.30739,94.610634,116.5366,97.12812,109.56571,99.4634,113.59721,99.86271,253.73376,176.20238,140.73108,129.66913,105.86154,146.68488,100.00588,105.86981,103.96168,98.15165,164.06027,121.00573,127.9931,96.572334,148.78656,117.04288,98.3627,88.3436,117.26302,97.96958,99.52245,102.93484,98.798645
layer_9,138.86595,97.86484,99.584816,95.937256,100.34569,99.74275,96.05196,97.14471,102.34762,103.69707,100.61492,103.93386,94.79729,95.68265,94.98371,119.87703,109.75234,96.9634,97.20586,147.69148,97.02263,97.280525,95.49502,240.20024,109.29688,100.79221,100.255035,105.82248,99.43418,97.60627,141.52103,98.44144,97.40702,103.79787,95.83948,96.396,98.92083,96.546234,106.76712,99.86368,148.77272,98.87707,96.643585,96.137695,101.01767,96.40508,98.25685,116.42826,97.7344,103.64489,147.71921,99.76389,97.032486,97.654015,112.53417,105.35839,95.841606,98.61789,97.16191,95.18632,96.35747,106.618904,97.897064,95.94147,110.3704,98.96037,95.73824,97.34324,95.731476,95.41384,61.43858
