,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,21.0,93.0,208.0,305.0,102.0,133.0,449.0,172.0,63.0,8.0,162.0,76.0
layer_1,17.0,52.0,344.0,2.0,3.0,86.0,12.0,97.0,2.0,0.0,4.0,0.0
layer_2,7.0,111.0,35.0,174.0,28.0,115.0,35.0,7.0,11.0,0.0,1.0,442.0
layer_3,151.0,2.0,2.0,189.0,31.0,17.0,2.0,92.0,110.0,15.0,313.0,5.0
layer_4,1.0,30.0,70.0,59.0,308.0,22.0,23.0,75.0,13.0,21.0,17.0,7.0
layer_5,24.0,1.0,21.0,268.0,12.0,37.0,21.0,154.0,447.0,10.0,7.0,0.0
layer_6,2.0,0.0,0.0,348.0,18.0,36.0,17.0,4.0,20.0,342.0,21.0,18.0
layer_7,1.0,3.0,20.0,11.0,8.0,53.0,4.0,10.0,5.0,18.0,109.0,156.0
layer_8,96.0,1.0,39.0,11.0,49.0,104.0,91.0,0.0,2.0,8.0,1.0,2.0
layer_9,0.0,2.0,7.0,2.0,8.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0
layer_10,15.0,0.0,1.0,0.0,6.0,38.0,1.0,3.0,0.0,3.0,1.0,0.0
layer_11,0.0,1.0,1.0,7.0,0.0,1.0,15.0,14.0,17.0,0.0,7.0,7.0
