,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,146.0,178.0,594.0,1029.0,452.0,621.0,4686.0,613.0,146.0,34.0,559.0,105.0
layer_1,6.0,1.0,4802.0,27.0,26.0,470.0,0.0,200.0,1.0,0.0,0.0,0.0
layer_2,0.0,824.0,3.0,4097.0,2.0,1.0,23.0,24.0,0.0,0.0,0.0,5900.0
layer_3,0.0,6.0,0.0,2301.0,53.0,19.0,3.0,11.0,700.0,0.0,3329.0,2.0
layer_4,0.0,0.0,382.0,2008.0,2661.0,0.0,7.0,99.0,4.0,106.0,10.0,2.0
layer_5,52.0,0.0,15.0,1281.0,3.0,2.0,0.0,277.0,5907.0,8.0,27.0,1.0
layer_6,436.0,26.0,0.0,3083.0,1.0,177.0,3.0,18.0,664.0,4809.0,0.0,91.0
layer_7,0.0,74.0,11.0,0.0,0.0,365.0,3.0,5.0,1.0,13.0,569.0,1919.0
layer_8,20.0,0.0,15.0,13.0,1518.0,0.0,1464.0,1.0,129.0,3.0,14.0,20.0
layer_9,46.0,0.0,498.0,12.0,498.0,18.0,62.0,0.0,7.0,275.0,15.0,0.0
layer_10,985.0,77.0,21.0,3.0,39.0,1.0,11.0,85.0,12.0,0.0,14.0,0.0
layer_11,1.0,2.0,0.0,5.0,29.0,0.0,3.0,1.0,0.0,3.0,6.0,3.0
