,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,1.8039886,9.3764,0.20242938,0.30425525,0.28352338,0.38268676,0.2503423,0.9820534,0.48863864,0.030366845,0.018438049,0.1871954,0.07225893,0.3755867,0.6048347,2.815919,0.18255544,1.9678594,1.3145304,1.4046643,0.82108235,0.8955001,3.4457855e-08,3.0685296e-06
layer_1,2.261479,0.7242495,0.10900439,0.3750578,5.6529655,4.709367,0.3012485,0.14209096,1.5007575,0.5913637,0.503294,0.19156674,1.8683171,0.33803543,1.7368156,3.146658,2.0066886,0.0067034457,0.104057685,1.0868093,0.29840815,1.286933,1.4717818,0.20198971
layer_2,0.13836749,0.10188126,0.5876862,0.23434557,0.14927588,1.2282515,0.71837676,2.485915,0.30344832,0.07830648,0.040771175,0.021133238,0.77440995,0.27765608,0.5408206,0.0037947607,0.00097243686,0.0039219228,0.49967986,0.011267798,0.1359195,0.24107511,0.093560174,0.39944214
layer_3,0.42959827,0.28493562,1.1614928,1.1773579,1.1028979,0.67763865,0.48700175,0.88787246,1.6704804,0.902114,0.28286842,1.9518414,1.7856094,1.7862422,0.8054234,0.5281349,0.9228736,0.25233752,0.81165045,0.3824495,0.16343857,1.2118409,0.6124712,1.3198864
layer_4,0.3141868,0.56363094,0.20241256,1.7097224,0.6113083,1.5775172,0.94832945,1.8861899,0.35754365,2.1005938,1.2671252,1.032633,1.2910806,1.02756,0.010805605,0.23198187,0.12044133,1.0932378,1.7127512,0.84045994,0.32434294,0.07530115,0.09653095,0.9562119
layer_5,0.13066447,0.45591277,2.4239793,0.048900302,0.15416655,0.08346081,0.01523947,0.005445256,0.110416844,3.056533,2.3007932,1.317519,1.179583,1.4009589,0.5480533,0.28977075,0.42800817,0.24057047,0.24805085,0.54917145,0.61321634,1.1620934,0.8409112,1.4644237
layer_6,1.1365861,0.14354905,0.33006936,0.7784269,0.28910682,1.4050844,3.121707,1.7667503,1.2886981,1.0808715,0.2497482,1.562244,3.7401633,0.33030757,0.6974741,1.1665956,1.0464948,0.9548562,0.17182456,0.028450474,0.43998507,0.25114375,0.78187156,2.0728152
layer_7,2.663395,3.63982,0.31169444,0.8964716,0.37282807,0.20617928,1.738756,2.387819,3.718425,1.8581347,0.93353015,0.51673335,0.5377227,1.6284168,0.9684372,1.198406,1.4261686,0.49850383,0.59382945,0.42274877,0.18358207,1.2632859,1.6558796,0.7532493
layer_8,0.17478625,0.32182974,0.07003278,2.3671043,1.1198568,2.0153928,0.05989968,0.273901,0.04075068,1.5190811,0.6649555,1.8509738,1.1436102,0.9545863,1.5396872,2.9075546,1.2207959,0.5691496,0.7951589,0.52127486,0.9937351,0.3203513,1.1233807,0.99962366
layer_9,1.1634618,1.4609127,1.0285299,0.3543768,0.5927027,0.33092946,2.8506389,2.9283216,3.276608,0.4196999,0.75820285,0.5020304,1.2479733,0.72823745,0.9259356,0.44106415,0.8741101,0.6900212,1.0916582,0.09763235,1.0350393,0.78039896,1.1050379,0.5133814
layer_10,1.4047601,1.0237678,0.6928157,0.22157827,0.18895753,0.2026895,0.61202,1.5268092,0.48462057,0.40355754,0.44774845,0.094686754,4.2553873,1.1187644,3.9746277,0.55125964,0.7168947,1.157188,1.2373548,1.0557669,0.6676994,0.07087411,0.43703014,0.27459443
layer_11,1.8107346,0.6591891,1.0997895,0.600995,0.5791292,0.65493476,0.6319239,1.4416003,1.2962241,1.078047,1.1094869,1.3741854,1.2221974,2.7164795,3.507969,0.8884071,1.9272684,0.7326169,1.7755494,1.7301028,1.1404397,0.87314427,2.1926877,1.2663082
layer_12,0.72309923,0.7003,0.7600005,0.2349638,0.16071567,1.0610698,2.514945,0.6558502,1.0771679,0.4423168,0.7458793,0.64059454,0.7459931,0.40780607,0.66942316,0.23314059,0.4292396,2.6077223,0.69393474,0.046991996,0.13282059,0.5152829,1.1800104,2.1438313
layer_13,0.75079453,0.68677735,0.6464093,0.4189536,0.9041699,0.75259095,6.1354446,2.6297011,2.5634696,1.2427354,1.5043967,1.2235869,0.5620426,0.022047536,0.085810065,1.1954788,0.3098783,0.46971887,0.8096772,1.6640388,0.80959857,0.3991242,0.4104143,0.4471307
layer_14,3.646189,0.02033572,0.034307268,2.2835586,2.3376424,2.9320722,2.9757185,1.3478714,1.3686819,2.5518649,0.4288622,1.3614844,0.22710419,0.42889944,0.26508102,1.0728164,1.026462,1.1108677,0.9273883,1.2352185,1.5317274,0.18171269,0.0509884,1.4357615
layer_15,0.33445624,0.7068232,1.658894,3.0998225,2.4115582,0.7243387,0.31856355,0.41497716,3.003323,1.4601866,2.4570274,1.6104878,0.11356658,0.03427049,1.3870387,0.853102,0.5459176,1.286848,0.19371976,0.21779032,0.2527817,0.5079145,0.541172,0.6463888
layer_16,0.5591757,2.2975757,0.18373358,0.06288808,0.43115324,0.06543292,1.4947399,0.24130055,0.5126855,0.61317044,0.9606677,1.8765523,0.54619443,0.3621934,0.3438717,0.21584597,0.13140666,0.23822728,0.4399577,1.3480089,0.6235772,1.6728817,0.14538889,0.6642211
layer_17,0.1636043,0.1790611,0.3797755,0.07742422,0.124212235,0.7872904,1.4237404,1.0582931,0.58023655,0.026985731,0.054486968,0.042699482,0.025865484,0.39604285,0.08136574,0.63760495,0.61960256,0.52319837,0.47328812,1.0085518,0.062162507,0.17572449,0.6859788,0.24235499
