,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,9.328758,11.371764,5.6938624,10.809076,27.01096,13.687407,4.0001974,19.736488,6.2747107,18.314766,8.418495,14.042743
layer_1,5.261583,2.4965715,1.3568759,10.102233,3.8208501,3.493756,3.8565013,1.7960455,9.531818,2.3838809,53.255276,3.1408286
layer_2,3.9462674,0.7415112,7.3142347,23.687609,4.2456784,3.049121,8.502113,6.075011,4.9283404,0.88323283,4.442645,0.8508188
layer_3,5.705541,2.2934194,3.744028,34.175068,0.58233404,5.127472,3.068319,10.602465,1.2439014,46.07415,25.975292,3.6714053
layer_4,2.9454262,22.304834,0.38848197,3.5995574,3.5272963,12.003415,6.546836,34.672512,2.3248184,3.0412915,3.22449,4.0437026
layer_5,1.7771933,1.8644085,7.1493444,31.996058,4.1676235,20.633726,3.4219089,0.49331525,1.1131973,11.516186,4.807545,3.7614608
layer_6,4.5584426,6.2966447,4.0521755,1.0191174,9.869739,7.9777803,67.116646,3.5961602,4.30475,1.7839968,36.875042,4.6499662
layer_7,6.0845304,2.2773244,32.18762,4.2938414,4.0335474,20.890745,5.445853,33.038174,60.484165,67.2568,1.5887852,8.179802
layer_8,1.8734459,4.181904,2.6863925,4.9421377,2.589198,2.919463,1.41343,23.842733,2.28474,27.887531,3.6161132,3.766869
layer_9,22.907045,1.7910228,1.6412414,46.46387,5.5178027,2.7938657,14.674144,3.3933134,17.436594,5.2653656,2.2221627,2.1611636
layer_10,1.8377807,1.912027,22.702972,21.386133,6.56382,1.3983333,2.014181,3.0919285,4.0611386,17.51464,1.861883,2.2695608
layer_11,6.7470183,6.3932476,3.5760515,6.6622744,0.84804106,25.7638,6.227575,2.1768005,1.3345512,9.643994,1.2369499,8.635421
