,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,141.0,0.0,494.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,18.0,4.0,0.0,4.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_1,7.0,33.0,0.0,0.0,0.0,27.0,5.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,133.0
layer_3,0.0,0.0,6.0,6.0,0.0,33.0,1.0,1.0,30.0,0.0,50.0,2.0,0.0,0.0,0.0,4.0,0.0,43.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,9.0,0.0,48.0,0.0,0.0,1.0
layer_4,0.0,4.0,1.0,0.0,37.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,374.0,15.0,0.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
layer_5,0.0,0.0,137.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,77.0,12.0,4.0,115.0,1.0,36.0,0.0,138.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,287.0,7.0,2.0
layer_6,133.0,16.0,6.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,8.0,4.0,0.0,48.0,60.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
layer_7,97.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,506.0,125.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0
layer_8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,24.0,4.0,453.0,37.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,42.0,270.0,0.0,0.0,104.0,0.0,0.0
layer_9,1.0,0.0,1.0,2.0,144.0,49.0,1.0,63.0,0.0,0.0,0.0,45.0,0.0,178.0,44.0,10.0,0.0,0.0,1.0,27.0,25.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,15.0,4.0,151.0,6.0
layer_10,0.0,0.0,0.0,0.0,0.0,19.0,0.0,38.0,22.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0
layer_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,33.0,0.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,4.0
layer_12,0.0,0.0,0.0,7.0,6.0,0.0,0.0,8.0,3.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
layer_13,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
layer_14,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,161.0,265.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
layer_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
