,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,149.0,44.0,128.0,36.0,65.0,48.0,76.0,21.0,49.0,108.0,101.0,43.0,109.0,77.0,54.0,52.0,104.0,80.0,18.0,48.0,59.0,61.0,57.0,28.0,44.0,75.0,142.0,114.0,5.0,39.0,81.0,84.0,74.0,53.0,52.0,71.0,70.0,119.0,58.0,93.0,48.0,49.0,143.0,88.0,38.0,110.0,25.0,32.0,136.0,82.0,63.0,74.0,102.0,92.0,93.0,42.0,92.0,76.0,46.0,38.0,87.0,29.0,80.0,119.0,39.0,67.0,78.0,36.0,130.0,19.0,41.0
layer_1,8.0,92.0,47.0,30.0,34.0,24.0,48.0,169.0,21.0,34.0,17.0,84.0,23.0,16.0,47.0,15.0,31.0,41.0,71.0,51.0,35.0,15.0,20.0,51.0,29.0,25.0,32.0,22.0,87.0,9.0,28.0,33.0,66.0,17.0,64.0,33.0,24.0,63.0,64.0,66.0,50.0,9.0,23.0,18.0,34.0,30.0,27.0,22.0,120.0,20.0,42.0,37.0,19.0,21.0,36.0,54.0,9.0,42.0,32.0,29.0,19.0,28.0,35.0,47.0,30.0,28.0,46.0,32.0,119.0,44.0,49.0
layer_2,8.0,86.0,45.0,48.0,17.0,223.0,18.0,36.0,27.0,26.0,149.0,26.0,64.0,65.0,18.0,17.0,50.0,28.0,34.0,42.0,77.0,87.0,21.0,39.0,25.0,25.0,29.0,41.0,7.0,10.0,18.0,42.0,30.0,22.0,62.0,57.0,16.0,20.0,42.0,38.0,57.0,32.0,42.0,23.0,65.0,18.0,30.0,23.0,14.0,14.0,20.0,11.0,95.0,38.0,12.0,72.0,24.0,146.0,27.0,25.0,37.0,50.0,27.0,37.0,39.0,25.0,38.0,18.0,64.0,24.0,21.0
layer_3,16.0,14.0,16.0,59.0,111.0,137.0,20.0,30.0,13.0,23.0,22.0,8.0,25.0,65.0,83.0,18.0,20.0,16.0,22.0,29.0,46.0,37.0,16.0,23.0,22.0,153.0,47.0,102.0,17.0,78.0,68.0,73.0,17.0,42.0,18.0,135.0,27.0,19.0,77.0,30.0,80.0,16.0,26.0,12.0,17.0,21.0,16.0,16.0,113.0,25.0,37.0,59.0,16.0,192.0,31.0,13.0,64.0,172.0,70.0,34.0,136.0,19.0,20.0,23.0,18.0,60.0,29.0,18.0,17.0,46.0,15.0
layer_4,20.0,24.0,19.0,81.0,21.0,20.0,11.0,20.0,20.0,20.0,20.0,21.0,20.0,21.0,20.0,20.0,23.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,64.0,20.0,20.0,35.0,20.0,20.0,20.0,20.0,20.0,23.0,20.0,20.0,20.0,21.0,20.0,20.0,24.0,21.0,60.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,27.0,20.0,20.0,20.0,20.0,20.0,23.0,19.0,20.0,20.0,20.0,20.0,20.0,18.0,26.0,20.0,20.0
layer_5,20.0,20.0,20.0,20.0,20.0,20.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,24.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,20.0,22.0,20.0,23.0,29.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,85.0,20.0,20.0,20.0,21.0,20.0,28.0,20.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
layer_6,20.0,20.0,20.0,23.0,20.0,21.0,27.0,19.0,21.0,20.0,24.0,20.0,20.0,20.0,20.0,20.0,21.0,20.0,23.0,28.0,21.0,20.0,21.0,20.0,25.0,25.0,25.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,21.0,27.0,56.0,20.0,21.0,20.0,21.0,20.0,23.0,23.0,20.0,46.0,20.0,20.0,123.0,20.0,20.0,20.0,22.0,20.0,34.0,28.0,5.0,20.0,22.0,105.0,20.0,22.0,20.0,20.0,23.0,20.0,20.0,20.0,22.0,20.0,33.0
layer_7,20.0,25.0,17.0,20.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,31.0,103.0,20.0,20.0,20.0,21.0,20.0,25.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,20.0,20.0,20.0,21.0,20.0,20.0,22.0,20.0,23.0,20.0,20.0,20.0,20.0,25.0,20.0,31.0,27.0,43.0,20.0,20.0,20.0,27.0,20.0,20.0,20.0,29.0,20.0,21.0,20.0,20.0,21.0,20.0,20.0,157.0,16.0,20.0,27.0,20.0,20.0,20.0,20.0
layer_8,23.0,20.0,20.0,20.0,21.0,20.0,23.0,20.0,20.0,20.0,21.0,21.0,22.0,20.0,22.0,20.0,20.0,39.0,20.0,20.0,24.0,20.0,20.0,21.0,25.0,21.0,21.0,35.0,183.0,2.0,33.0,29.0,40.0,25.0,21.0,32.0,21.0,23.0,20.0,36.0,24.0,20.0,20.0,20.0,20.0,20.0,25.0,20.0,19.0,24.0,24.0,20.0,20.0,22.0,20.0,35.0,20.0,20.0,26.0,21.0,20.0,20.0,30.0,20.0,23.0,19.0,25.0,19.0,20.0,29.0,20.0
layer_9,23.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,20.0,21.0,24.0,20.0,20.0,20.0,97.0,20.0,20.0,30.0,20.0,25.0,20.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,29.0,20.0,40.0,20.0,20.0,20.0,20.0,20.0,20.0,26.0,20.0,20.0,23.0,18.0,22.0,20.0,39.0,69.0,20.0,20.0,21.0,21.0,20.0,21.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0
