,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,419,17,364,14,8,0,49,297,165,236,375,34
layer_1,256,293,6,235,5,188,56,137,0,416,0,19
layer_2,9,1,293,187,1,0,178,9,9,420,12,2
layer_3,19,6,32,1,11,4,1,0,7,60,53,301
layer_4,94,209,7,75,4,1,85,2,455,6,0,0
layer_5,205,59,1,60,481,7,5,648,3,18,11,0
layer_6,6,144,72,550,3,1,28,163,490,35,99,917
layer_7,108,125,161,332,94,196,53,34,98,2,62,590
layer_8,412,64,21,175,139,674,616,784,692,35,31,207
layer_9,20,11,312,423,16,4,131,10,270,212,0,69
layer_10,319,7,211,59,141,555,71,247,26,297,479,83
layer_11,542,391,0,407,325,292,4,223,399,440,393,524
