,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,65.0,146.0,203.0,32.0,87.0,5.0,96.0,60.0,154.0,200.0,260.0,23.0
layer_1,257.0,172.0,0.0,16.0,44.0,138.0,205.0,166.0,0.0,273.0,0.0,81.0
layer_2,92.0,0.0,94.0,52.0,0.0,22.0,218.0,140.0,0.0,314.0,181.0,2.0
layer_3,76.0,129.0,206.0,67.0,4.0,2.0,0.0,1.0,237.0,5.0,0.0,7.0
layer_4,91.0,49.0,0.0,60.0,13.0,0.0,8.0,0.0,71.0,6.0,0.0,0.0
layer_5,89.0,4.0,0.0,1.0,44.0,40.0,2.0,217.0,48.0,10.0,21.0,0.0
layer_6,12.0,12.0,16.0,350.0,0.0,0.0,2.0,2.0,141.0,4.0,39.0,27.0
layer_7,1.0,16.0,65.0,282.0,1.0,5.0,0.0,0.0,7.0,0.0,9.0,70.0
layer_8,5.0,2.0,3.0,19.0,5.0,0.0,115.0,47.0,93.0,41.0,0.0,2.0
layer_9,0.0,1.0,21.0,373.0,0.0,14.0,33.0,0.0,55.0,139.0,0.0,1.0
layer_10,320.0,0.0,3.0,0.0,12.0,114.0,9.0,1.0,0.0,138.0,5.0,6.0
layer_11,476.0,288.0,0.0,277.0,120.0,6.0,0.0,10.0,21.0,49.0,163.0,297.0
