,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,188.0,6.0,29.0,3.0,3.0,0.0,2.0,112.0,16.0,26.0,31.0,2.0
layer_1,16.0,30.0,1.0,36.0,1.0,21.0,11.0,14.0,0.0,54.0,0.0,1.0
layer_2,1.0,1.0,15.0,0.0,0.0,0.0,10.0,1.0,0.0,47.0,0.0,1.0
layer_3,1.0,7.0,10.0,0.0,0.0,6.0,0.0,0.0,2.0,13.0,6.0,76.0
layer_4,8.0,109.0,0.0,7.0,11.0,0.0,0.0,2.0,87.0,4.0,0.0,0.0
layer_5,71.0,0.0,0.0,110.0,57.0,16.0,1.0,159.0,35.0,20.0,3.0,0.0
layer_6,6.0,120.0,0.0,95.0,0.0,0.0,98.0,19.0,92.0,0.0,48.0,21.0
layer_7,4.0,17.0,85.0,65.0,10.0,26.0,17.0,36.0,199.0,3.0,82.0,225.0
layer_8,103.0,28.0,19.0,366.0,0.0,3.0,174.0,425.0,241.0,8.0,2.0,96.0
layer_9,14.0,3.0,40.0,76.0,14.0,0.0,82.0,21.0,86.0,9.0,0.0,36.0
layer_10,24.0,0.0,1.0,3.0,64.0,220.0,52.0,49.0,6.0,52.0,29.0,0.0
layer_11,22.0,25.0,0.0,17.0,166.0,134.0,0.0,14.0,28.0,80.0,96.0,95.0
