,0,1,2,3,4,5,6,7,8,9,10,11
0,0.026423767,0.028327668,0.030811774,0.0042912993,0.034282126,0.03452235,0.0066125155,0.0204866,0.0024499756,0.041009568,0.030587258,0.033061333
1,0.013375263,0.010340058,0.009251618,0.01653268,0.012287998,0.0064349426,0.01318146,0.014862633,0.025421437,0.014724293,0.012061539,0.027652299
2,0.017859245,0.0076500266,0.023827085,0.0076147458,0.00677033,0.012038147,0.01735287,0.0056406427,0.01148768,0.0067200954,0.012490782,0.011383669
3,0.0091768475,0.014726339,0.0072427,0.020987142,0.0105219865,0.013061626,0.0042508873,0.0051070456,0.0048252963,0.005949566,0.005561792,0.010413323
4,0.018241411,0.0083816135,0.017921904,0.019846728,0.009163334,0.008019702,0.016176496,0.004529351,0.003769633,0.0065860846,0.011364656,0.003642667
5,0.007951941,0.008048132,0.0024010858,0.025795506,0.011849627,0.007612359,0.004299886,0.0077800634,0.012773717,0.0022623127,0.0052099754,0.02077096
6,0.004377136,0.017553663,0.006056073,0.016401015,0.008451058,0.01609941,0.0090392055,0.0044325646,0.0026523445,0.003648126,0.0073899277,0.00661104
7,0.0017128676,0.005924436,0.014907584,0.0043130186,0.010822737,0.0032718307,0.0067237346,0.004311398,0.018055687,0.013083842,0.012221496,0.003834902
8,0.0195138,0.011466755,0.02350624,0.0052530807,0.0055076657,0.0019972785,0.009211573,0.014023185,0.015033676,0.009406867,0.006143453,0.01121249
9,0.005251353,0.006490279,0.008174981,0.0057216543,0.0073904,0.013743806,0.013848587,0.016663771,0.0046108356,0.004840536,0.009413118,0.015508783
10,0.0026463894,0.010228386,0.0060486323,0.0028721776,0.00942838,0.017541239,0.010682337,0.025182659,0.011351911,0.0072148326,0.003539398,0.008205223
11,0.0051391893,0.007468608,0.0058736736,0.005473703,0.038171366,0.008269635,0.004495802,0.0046409904,0.009896525,0.0076784445,0.014121666,0.0039876867
