,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,52,50,72,66,10,57,33,20,20,54,14,18,46,36,6,38
layer_1,31,74,84,76,74,53,54,60,48,34,42,41,38,24,32,35
layer_2,34,59,78,66,71,51,60,35,49,21,45,43,44,38,46,39
layer_3,108,35,118,72,69,60,39,48,30,30,29,11,34,39,32,21
layer_4,110,69,29,78,65,78,93,40,45,41,38,32,31,46,47,27
layer_5,82,56,77,65,64,57,51,49,54,50,52,51,52,51,51,50
layer_6,101,84,40,70,70,42,59,42,49,51,51,51,51,51,51,51
layer_7,109,85,39,79,22,90,63,50,71,55,49,55,51,51,51,51
layer_8,115,17,87,102,53,47,50,48,54,50,52,51,50,51,50,51
layer_9,118,86,14,61,54,61,61,54,50,51,51,51,50,51,51,51
layer_10,66,112,47,61,56,55,55,54,51,52,51,51,51,51,51,51
layer_11,40,73,56,84,51,52,52,52,51,51,52,51,51,52,51,51
layer_12,82,93,79,82,60,70,51,57,51,51,51,51,51,51,51,51
layer_13,84,108,64,74,52,52,50,50,52,51,50,51,51,51,51,51
layer_14,45,68,68,65,54,60,53,51,57,51,51,51,50,51,51,49
layer_15,66,100,61,80,53,50,74,52,52,51,53,51,51,51,51,51
layer_16,100,67,51,65,50,68,51,50,51,51,51,51,51,51,51,51
layer_17,18,46,98,59,56,50,61,50,51,52,51,51,51,51,51,51
layer_18,59,26,57,56,60,55,54,50,51,51,51,51,51,51,51,51
layer_19,17,36,48,56,50,58,77,50,51,48,51,50,51,51,51,51
layer_20,15,56,34,51,48,50,54,56,55,51,56,51,51,51,51,51
layer_21,9,79,41,28,51,41,45,51,47,49,51,51,51,51,22,49
layer_22,7,13,37,20,33,18,44,24,51,53,51,51,27,51,51,22
layer_23,3,2,27,0,11,7,13,10,8,0,50,49,47,48,47,53
