,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,21,60,133,114,36,51,11,14,121,9,159,69
layer_1,11,134,7,12,105,8,0,12,6,1,34,0
layer_2,157,57,1,2,2,0,0,19,10,157,26,56
layer_3,0,12,4,58,27,102,1,0,15,194,56,40
layer_4,52,16,1,0,7,124,10,8,0,5,28,54
layer_5,39,0,1,0,0,0,7,37,8,164,71,0
layer_6,0,0,2,3,3,151,14,17,0,28,2,66
layer_7,7,2,178,0,148,36,6,0,57,13,75,8
layer_8,2,0,18,10,0,2,2,42,9,66,22,13
layer_9,7,16,11,4,1,48,0,20,2,0,18,0
layer_10,7,0,6,0,8,0,6,2,13,0,8,12
layer_11,0,0,5,0,0,0,1,0,2,3,0,1
