,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,47,3,0,8,9,0,0,34,0,18,0,1
layer_1,0,2,0,8,0,0,8,0,0,1,0,0
layer_2,0,0,0,0,0,0,0,0,0,122,0,0
layer_3,0,5,16,0,0,58,1,0,0,0,0,2
layer_4,0,0,0,45,2,0,0,0,0,0,0,0
layer_5,0,0,0,0,11,24,0,6,6,57,0,0
layer_6,15,0,0,8,0,0,2,0,0,0,34,0
layer_7,0,0,42,171,0,0,2,15,1,0,141,55
layer_8,2,1,3,298,0,0,2,49,202,9,0,20
layer_9,0,0,0,37,6,2,102,9,1,0,0,1
layer_10,102,0,0,0,31,15,16,7,0,0,2,0
layer_11,76,69,0,111,41,11,0,1,8,2,61,4
