,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,24,2,86,0,1,0,7,25,47,15,87,2
layer_1,78,28,0,2,0,50,1,47,0,90,0,0
layer_2,21,0,61,3,2,0,66,0,0,2,1,0
layer_3,3,0,2,0,0,0,0,0,21,0,0,0
layer_4,9,23,0,0,11,0,0,0,10,29,0,0
layer_5,26,0,1,4,0,24,17,143,55,0,10,0
layer_6,22,0,34,127,0,0,2,0,39,0,15,0
layer_7,0,5,0,109,0,0,3,1,5,0,0,8
layer_8,1,1,27,11,0,0,18,65,35,0,0,0
layer_9,0,16,6,133,0,0,10,0,0,25,0,1
layer_10,55,0,0,0,1,99,10,0,0,75,0,0
layer_11,104,54,2,1,32,2,0,0,1,15,83,105
