,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,150,106,264,374,95,73,141,102,344,69,409,388
layer_1,58,105,74,10,52,25,1,50,0,3,35,19
layer_2,417,77,4,1,26,4,51,43,16,417,76,37
layer_3,14,9,21,154,97,355,1,0,24,199,33,125
layer_4,73,27,0,8,52,94,16,92,7,1,27,107
layer_5,144,21,1,1,1,2,10,4,1,401,227,1
layer_6,0,5,3,7,79,10,94,2,0,236,12,395
layer_7,10,5,183,0,402,151,0,1,56,85,230,14
layer_8,1,0,25,1,0,3,3,9,1,117,42,12
layer_9,7,8,18,4,2,26,3,91,93,15,2,0
layer_10,24,6,105,2,7,3,9,3,31,6,79,4
layer_11,3,2,11,1,8,33,2,3,106,9,2,2
