,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0.21322419,0.17800415,0.30128846,5.681995,0.004968204,0.007327935,0.0062682987,0.08888523,0.19912791,0.09756493,20.25099,0.49052027,0.028882323,0.026583767,0.17521735,0.096877985,5.050172,1.3402661,4.1864448,4.003043,0.08476192,0.0025310908,0.3236143,0.013842706,0.62125564,1.3965412,4.3068604,1.5948224,0.45177996,18.146822,4.0508814,11.562943
layer_1,4.6908917,0.51016396,1.3850052,1.4305236,2.477617,0.08268005,0.25482917,1.1942427,5.565539,0.039510336,0.41611347,1.8894627,0.88143563,12.954698,0.8068677,0.34877512,2.5091217,0.29749212,0.2781797,0.69508135,3.3202815,4.208622,0.30594695,0.8661304,0.14986964,0.639636,0.82688624,1.2413068,0.6976138,0.0824691,1.1950082,0.6168238
layer_2,0.17732343,0.6148036,0.2935541,0.029551972,1.7436309,0.48780358,0.5123991,2.1140323,0.36500162,2.6467876,0.25560224,0.23751357,0.20570089,0.65329397,0.15800974,0.21829757,0.27798077,0.23558961,0.2095757,0.17560536,0.008790578,0.02885457,0.1420697,0.006682592,0.82707876,0.32807374,0.24490598,0.43057764,0.20425576,0.30451325,1.1932178,0.3405573
layer_3,0.37397528,0.5026954,0.34950808,0.91922283,0.83253497,0.2984304,0.31988552,1.1556499,0.19375136,1.2267877,0.20039725,0.75556403,1.5712225,0.30353808,1.5015247,2.659475,0.93575144,0.11613949,0.5277084,0.86567706,0.5491248,0.7229886,3.4030492,0.504723,0.48412412,0.4228885,0.38480082,1.1024604,0.92726207,4.1165137,0.43124062,0.5061565
layer_4,0.27360737,0.379806,0.17274931,0.29544282,1.4311004,0.34163043,0.4585697,0.67074823,0.3494636,0.32929182,0.5173781,0.26173475,0.09102457,0.14812678,0.47156549,0.049339313,2.314888,0.55356514,3.9742014,1.1571159,0.72668636,0.8515771,0.62317985,0.109949,0.4516544,0.7399871,0.58003175,0.34937587,0.23680046,0.24256063,1.5140085,0.38840035
layer_5,3.4475467,0.37154743,0.9252451,0.38433352,0.62430936,0.13146004,0.12818117,0.8932289,0.23339567,0.8389536,0.19537593,0.1455694,1.0979217,0.51450825,0.4226227,0.34278196,1.4969515,0.5799323,1.1129981,0.11439886,0.18145274,1.0248927,0.4614232,0.31943813,0.16069105,0.18199933,0.27303034,0.20797281,0.51359946,1.1615796,0.33534235,0.84926945
layer_6,0.4889309,0.23021176,0.046082307,0.1259468,1.462878,0.80521053,0.60795933,3.7458735,0.8004514,0.35074386,0.7029219,0.8090386,0.8646504,1.0632257,0.89582527,1.3290057,0.31365523,0.31876218,0.2085518,0.7929085,1.2561344,1.1981897,1.6570563,1.4272954,3.6360562,0.5077516,0.15613028,0.20381643,0.5528836,0.6553299,0.9745023,1.3769279
layer_7,1.6948726,0.8557855,0.83769584,1.4903454,1.5667615,0.75212055,1.027501,1.1450868,0.96723956,1.0310937,0.8235693,0.77770126,0.86013347,1.2439843,0.5424365,1.0831157,0.014993206,0.02865228,0.022395987,0.09376214,4.6402693,0.14071079,0.4743175,0.659379,0.48973164,0.64630306,0.6510899,0.51272315,0.5808452,0.65008664,1.9445518,1.5361084
layer_8,0.63756126,0.7863583,0.8711724,1.1797215,1.015035,1.1173706,1.4254851,1.0895777,0.9244327,2.1477668,1.263267,0.13582203,2.164359,0.5542453,1.616098,1.2909352,0.3281238,1.4321494,0.86004764,1.8238887,1.0904913,1.1057857,1.2272112,0.84087527,1.4348303,3.5300314,1.1704562,0.9977683,2.3743868,4.2253475,1.5327604,4.3565445
layer_9,0.5467753,0.28996924,0.07589593,0.15875043,1.0057995,1.111711,1.3034924,0.3944227,0.73686713,0.42010474,0.9675668,1.2267975,0.7052003,1.1683666,1.4315919,0.94877386,1.4227804,1.4785849,1.8419526,1.9070002,0.14554182,0.6662308,0.71694475,0.7902635,2.3698032,0.13000922,0.07144246,0.28729352,0.23440732,2.369223,1.9737741,2.389446
layer_10,1.4755064,2.0571644,0.9707371,0.74287665,1.2259011,1.2966913,2.2615051,1.2866809,0.43122855,0.85326713,1.1596987,0.23964448,2.588618,4.81842,3.6132896,6.8800163,4.866805,0.8605284,0.71294,5.491654,0.9684785,0.9209606,1.1771774,0.79392624,1.515697,1.0884256,0.5178098,0.69095516,4.4028707,1.6556646,1.36887,1.1540561
layer_11,1.0390899,0.18828572,0.68464303,0.69627756,0.78573203,0.86953604,0.6740846,0.79504824,0.23309807,0.7640515,0.4244323,1.0147266,0.5293986,0.45438793,0.2481995,2.800364,0.5658645,17.369194,0.86880285,1.0337167,0.6914321,1.3155679,0.5267808,1.6219223,1.4588196,1.1180341,1.6631306,0.8912388,0.80235523,0.9803176,1.1954722,2.131937
layer_12,4.9014487,2.9602787,1.7911541,3.4483943,0.2887671,0.010923868,0.1320493,0.02015157,0.17031005,0.24443702,0.008812039,0.019815747,0.8317258,0.97960955,0.93507427,0.61066866,0.98623943,0.67409897,1.3762748,1.2658771,0.3954485,0.30618277,0.86109996,0.7471764,2.7514246,3.0844946,1.7884692,1.2580742,0.32795426,2.6131225,2.9160242,2.7174432
layer_13,1.30228,4.640111,4.8874273,0.6242038,1.9911617,0.3916278,1.1488678,0.79326636,1.3006659,2.087953,1.5142804,1.6591442,0.9953411,1.4409398,1.528153,1.1655726,1.4852601,1.6200469,1.8493567,1.5624822,2.4591131,2.362539,2.4748611,1.2434547,2.252998,1.8193057,2.2262173,2.159493,0.35206318,1.0763497,5.0392737,4.2521906
layer_14,1.8543414,1.425805,1.3299047,1.3035014,1.7775862,1.7533572,0.11399262,1.3801713,1.4614447,1.2517704,1.4135654,1.6412619,1.7145623,6.8841186,1.0777978,3.4366438,2.7366617,0.28899103,0.110514134,0.055155538,2.232863,2.0604298,1.5717493,2.4741123,0.3144073,1.0363259,1.3750517,1.4583694,0.5301175,0.35768276,0.15392765,0.04722387
layer_15,1.5643957,2.7042623,1.2964602,1.7486922,1.5940583,2.2059855,1.9352016,1.5766709,1.5451527,2.124175,1.400564,1.3897445,0.569362,1.8962294,1.3853216,0.99223,0.6828766,1.3555897,1.0933441,2.8074753,0.47663832,0.1603915,0.6561191,0.07253403,0.018014941,0.2474603,0.00922558,0.2854989,1.8516974,1.7649581,2.8733454,2.999353
layer_16,2.937379,1.4169033,1.8460652,0.78301734,1.2601087,1.960336,3.634494,1.8329979,2.3104682,2.5433838,3.2214832,2.2004673,0.22714426,0.3552841,1.1311661,0.6692902,0.8449382,0.26875007,2.086626,0.17608513,1.1719668,1.7979299,0.710274,1.318608,1.1819564,1.2474334,3.6099079,2.0516162,1.3159139,0.6790354,0.99315155,3.13135
layer_17,1.2514993,1.2078799,1.1144087,1.2544403,3.2591503,1.1319715,2.902917,3.9095497,0.13620144,0.19776814,2.325097,7.1128645,2.0756502,1.9294902,3.0375211,2.3618762,0.93276584,3.6588483,4.5368376,2.4059737,5.6295204,2.9792855,13.114299,3.1311796,1.1281091,0.6718561,0.51768255,0.66917384,0.7412539,1.760097,0.036054138,0.097685486
layer_18,0.0043135164,0.011027696,0.06417472,0.05366819,2.4216437,4.134455,1.5373199,4.9179363,4.3805733,1.652666,4.2000337,2.205381,1.2367814,1.381899,1.3632745,2.6667016,5.0967712,3.4456758,2.2386901,3.1636384,0.58372164,0.12969889,0.13382694,0.2487572,0.8976963,1.1971145,0.7253006,1.2688525,1.0244122,0.29737782,1.4425237,1.6022841
