,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,43.0,0.0,31.0,0.0,0.0,0.0,57.0,44.0,48.0,49.0,5.0,34.0
layer_1,36.0,48.0,57.0,10.0,31.0,22.0,21.0,44.0,15.0,10.0,64.0,0.0
layer_2,36.0,10.0,14.0,12.0,15.0,57.0,9.0,40.0,29.0,73.0,40.0,10.0
layer_3,10.0,11.0,8.0,2.0,10.0,10.0,11.0,49.0,22.0,10.0,10.0,14.0
layer_4,7.0,11.0,10.0,22.0,10.0,10.0,10.0,4.0,10.0,10.0,10.0,10.0
layer_5,10.0,10.0,13.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0
layer_6,17.0,10.0,10.0,10.0,15.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0
layer_7,52.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
layer_8,10.0,10.0,10.0,10.0,10.0,10.0,9.0,15.0,10.0,10.0,10.0,10.0
layer_9,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
layer_10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,10.0,10.0
layer_11,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,57.0,10.0,10.0,10.0
