,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,637,618,518,595,403,600,908,398,262,262,58,665,194,413,25,251
layer_1,150,666,405,110,345,299,197,661,162,207,180,87,225,243,78,116
layer_2,475,678,495,319,150,76,36,674,212,36,68,131,64,69,53,112
layer_3,680,149,1121,299,385,261,88,464,355,20,186,52,183,192,78,20
layer_4,651,1470,172,378,291,1082,820,98,147,51,417,54,122,36,111,84
layer_5,647,844,1044,393,251,704,94,81,248,163,132,73,58,52,44,40
layer_6,889,807,508,1024,377,65,881,257,80,59,45,63,47,46,44,44
layer_7,644,1019,127,516,59,736,732,421,231,223,138,71,50,45,44,47
layer_8,855,162,1087,1025,293,459,53,114,170,54,48,44,44,44,46,44
layer_9,1029,613,100,325,218,98,308,56,48,45,44,51,44,46,44,43
layer_10,1142,719,124,789,444,190,648,69,46,43,45,57,44,44,44,44
layer_11,525,625,309,277,53,218,54,111,75,47,53,44,44,45,44,44
layer_12,797,739,395,511,284,128,149,134,52,96,44,52,44,44,44,45
layer_13,600,707,544,203,140,69,42,67,134,56,104,44,44,44,44,44
layer_14,710,469,70,256,156,227,72,48,140,85,44,44,50,45,44,44
layer_15,393,950,367,161,115,44,406,77,76,50,64,44,44,42,44,46
layer_16,1097,598,49,312,68,163,50,52,53,44,45,44,44,54,44,44
layer_17,566,776,426,637,108,63,228,160,48,54,56,44,44,45,44,44
layer_18,779,357,456,257,215,112,46,56,72,46,44,44,44,44,49,44
layer_19,635,745,220,293,109,134,642,55,44,64,44,47,44,44,44,48
layer_20,731,1073,179,56,151,140,78,243,119,44,47,44,44,44,44,44
layer_21,797,457,473,1033,71,251,633,50,71,45,44,45,44,44,513,75
layer_22,906,564,862,93,967,494,609,373,48,67,44,43,38,44,45,62
layer_23,1010,1053,275,1236,189,1071,116,607,230,288,80,69,77,88,171,109
