,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,125,56,143,150,58,148,144,70,77,142,129,134,145,173,84,181
layer_1,11,207,198,188,53,27,39,124,91,96,68,71,89,120,39,80
layer_2,71,321,216,90,49,26,98,118,107,42,63,92,47,46,40,55
layer_3,344,107,182,79,243,211,98,60,99,35,56,54,103,63,68,22
layer_4,142,229,25,248,228,148,191,55,87,187,90,51,77,66,53,45
layer_5,221,191,421,99,56,93,49,41,101,46,180,32,27,29,28,26
layer_6,419,179,101,120,150,37,94,88,33,50,28,34,39,28,27,63
layer_7,138,296,26,180,12,142,33,92,124,37,33,29,27,27,27,26
layer_8,186,23,240,136,108,55,85,47,69,60,27,30,27,27,28,28
layer_9,240,276,58,160,226,178,58,41,65,28,27,28,74,31,27,27
layer_10,303,214,73,38,69,71,122,133,30,41,27,146,27,27,31,28
layer_11,103,251,201,56,42,177,232,46,30,27,30,27,27,27,28,28
layer_12,276,233,202,60,55,41,106,61,27,35,30,30,27,27,27,28
layer_13,199,237,123,94,80,37,41,49,60,31,45,28,27,27,27,27
layer_14,240,61,55,112,55,56,90,56,36,35,27,27,30,34,27,28
layer_15,130,257,73,113,47,47,107,36,36,30,41,29,35,30,27,30
layer_16,209,227,123,51,55,62,29,38,30,28,27,27,27,29,27,32
layer_17,84,251,84,58,41,47,53,83,37,33,30,28,28,27,27,29
layer_18,159,112,59,159,78,55,44,37,38,30,27,28,27,27,28,27
layer_19,78,142,114,50,52,71,76,35,34,31,30,27,27,27,27,29
layer_20,128,166,157,40,44,56,42,48,30,27,29,27,29,29,27,27
layer_21,126,172,108,125,44,45,72,34,42,28,27,27,27,27,123,37
layer_22,76,173,246,83,117,91,103,126,29,37,28,27,77,27,29,33
layer_23,138,130,247,274,121,180,137,138,80,112,91,79,79,79,66,76
