,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,357,4,93,13,9,1,1,277,61,25,84,11
layer_1,28,61,0,82,19,1,16,37,0,95,0,0
layer_2,0,1,0,0,2,0,37,0,0,59,1,14
layer_3,0,0,13,0,133,0,3,0,0,0,21,157
layer_4,0,1010,0,7,0,0,58,0,1,1,0,0
layer_5,142,14,1,9,55,17,2,378,1,2,0,0
layer_6,0,3,26,108,0,0,8,0,15,21,150,569
layer_7,9,112,402,249,29,0,6,0,20,0,6,176
layer_8,53,8,42,206,47,52,318,442,454,0,45,13
layer_9,0,175,74,15,2,19,19,8,57,7,0,9
layer_10,10,14,80,3,10,560,6,13,3,27,61,53
layer_11,17,4,1,27,203,294,16,126,157,90,49,106
