,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,80,40,54,55,64,17,54,76,76,81,60,48
layer_1,69,57,105,10,43,35,32,53,12,10,110,20
layer_2,32,10,26,19,15,40,10,78,28,93,99,10
layer_3,10,10,15,12,10,10,35,64,19,10,10,12
layer_4,10,10,10,26,10,10,10,22,10,10,10,19
layer_5,10,10,11,10,10,10,11,10,10,10,10,10
layer_6,11,10,10,10,33,10,10,10,11,10,10,10
layer_7,14,10,10,10,10,10,10,10,10,10,10,10
layer_8,10,10,10,10,10,10,19,10,10,10,10,10
layer_9,10,10,10,10,10,10,10,10,36,10,10,10
layer_10,10,10,10,10,11,10,10,10,10,8,10,10
layer_11,13,10,10,10,10,16,10,10,43,10,10,10
