,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,20,49,229,183,39,73,26,24,134,22,244,112
layer_1,18,241,28,39,151,44,51,27,18,37,66,2
layer_2,246,75,41,41,40,39,4,37,37,246,29,65
layer_3,35,41,36,77,40,213,44,41,32,269,224,182
layer_4,47,31,41,1,44,221,94,137,8,57,95,259
layer_5,208,60,12,147,63,7,195,302,92,253,127,64
layer_6,12,37,146,157,32,260,254,36,65,232,127,236
layer_7,138,263,215,120,241,45,273,159,8,244,242,133
layer_8,105,28,199,21,51,286,213,82,32,56,27,124
layer_9,53,104,78,181,46,62,4,208,43,116,66,38
layer_10,33,39,34,34,49,7,37,20,33,5,78,78
layer_11,26,63,51,42,89,44,21,38,2,30,48,46
