,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,13,16,21,19,8,9,11,7,22,10,23,28
layer_1,12,19,16,17,27,21,19,13,20,19,24,0
layer_2,16,26,18,19,18,17,2,15,22,16,15,20
layer_3,6,23,17,13,18,19,18,18,11,20,28,24
layer_4,12,11,22,0,8,12,15,24,12,21,19,23
layer_5,14,22,14,17,25,8,25,16,11,14,20,10
layer_6,4,15,18,21,18,25,15,14,10,13,23,17
layer_7,8,9,9,13,20,21,9,11,11,13,17,18
layer_8,16,12,12,11,13,12,16,21,12,17,24,14
layer_9,9,17,13,15,14,17,6,15,14,20,19,18
layer_10,11,6,10,18,8,5,11,17,18,2,15,15
layer_11,11,12,10,9,13,9,9,13,7,10,7,12
