,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,20,23,181,197,67,11,32,37,183,28,264,45
layer_1,13,230,38,33,157,65,86,41,30,48,70,1
layer_2,265,142,61,50,51,54,2,46,54,265,42,50
layer_3,39,29,44,139,43,238,69,52,39,302,136,261
layer_4,75,56,52,1,45,272,84,169,34,43,146,274
layer_5,288,101,31,127,50,28,178,272,103,282,223,102
layer_6,3,43,153,187,15,211,306,18,52,278,61,259
layer_7,194,188,219,161,274,58,83,340,13,260,308,132
layer_8,86,79,239,25,68,286,213,49,44,115,38,62
layer_9,29,42,76,171,56,27,11,152,29,215,80,43
layer_10,29,22,54,35,24,7,28,24,36,2,44,41
layer_11,25,62,61,64,46,57,40,29,6,49,42,25
