,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,867,13,1781,6,268,139,228,656,141,17,475,2
layer_1,29,888,1253,5,458,166,472,1,10,1049,233,13
layer_2,12,0,1416,109,2,199,2,125,43,374,12,0
layer_3,1512,1,82,337,453,9,120,0,55,200,24,84
layer_4,755,1753,141,2397,1353,1316,789,126,1822,290,1670,174
layer_5,11,0,10,22,10,10,0,0,3,10,1712,767
layer_6,24,902,446,2034,39,26,17,2,374,1220,188,159
layer_7,846,75,1,1698,451,992,45,19,0,0,4,12
layer_8,19,420,47,1,2833,756,0,70,2562,40,1643,1592
layer_9,1,1860,14,12,41,1789,59,156,2477,4,43,955
layer_10,194,75,2825,1257,1001,211,111,15,673,1630,192,2375
layer_11,1133,326,390,216,572,134,414,86,1896,42,1851,1784
