,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0.4425243,0.61162996,0.8901247,1.1462228,0.050602466,0.068963416,0.08336214,0.15631528,1.4447596,0.72572947,17.645538,0.5551903,0.14580338,0.1082505,0.087960005,0.08601247,10.465158,6.9590373,10.062797,10.565234,0.7314417,0.015019959,1.6936654,0.083169065,3.3569677,2.630295,15.313668,6.148093,0.867675,4.2281537,12.803362,22.348251
layer_1,13.708822,0.67877823,8.475518,0.31685916,2.5737252,0.119730584,0.7040909,10.230744,2.5562057,0.5471015,1.7709905,0.88762146,3.1911194,2.8864005,1.3484592,0.43989977,1.2616683,0.10334306,0.69834083,1.1639326,1.6874553,0.5305747,1.0702916,1.3752702,0.22503832,0.55436444,0.99097,1.663969,2.6329582,2.5932875,6.8376412,1.296382
layer_2,1.3040073,2.7920065,1.0470347,0.35605282,0.7249775,2.7032065,0.40711358,2.8556654,1.9678043,1.0569643,0.8202221,1.2536986,0.3037924,1.3969479,0.64368534,0.7426414,0.8182962,7.4825497,1.2758336,0.7185643,0.024682345,0.20461276,1.2416667,0.047210746,1.1720284,0.69837606,0.9799632,1.936774,0.39758036,0.8117215,0.5642192,0.5971884
layer_3,1.2693597,0.60586035,0.83079165,2.6671188,1.5122949,3.4261255,4.3561764,3.359719,1.0120782,0.8791058,0.49888867,1.5395712,10.641781,3.4965415,3.4999125,18.287008,1.532228,0.91499203,3.2724278,2.1001637,2.0827591,8.525667,5.5801835,1.5145298,2.923405,3.2534742,4.106853,2.4974878,1.8315922,1.2566133,2.8174362,1.36912
layer_4,0.4790693,4.263962,0.6878533,0.7179224,20.527243,24.071022,6.860546,3.3636723,1.3311086,2.1573377,5.378513,3.6596417,0.55017734,0.43957043,3.0614047,0.49782568,8.160381,4.3302827,6.0969367,4.1637063,3.6334112,1.189522,1.4694093,0.23488428,2.3002393,1.3808235,0.29094094,1.87254,5.4411464,1.9084368,7.9598804,3.581318
layer_5,3.858946,13.7442255,7.537641,3.2558591,3.5187,2.0988822,0.9403308,12.302635,1.753437,4.51356,0.14599921,1.6394705,3.9912057,15.766441,4.485152,4.3388886,12.9525795,6.638466,5.682666,7.125621,5.9328556,4.1903806,3.7151423,1.2325672,3.3535748,1.0905565,1.3342024,1.0522285,6.549444,2.9227753,0.58392435,6.6486726
layer_6,0.5586326,2.6630247,0.14468594,0.60080415,5.7205987,7.523576,3.5729098,5.1784344,11.119429,0.7036175,3.1299696,2.1673486,6.7771516,4.7950635,10.819867,3.408154,0.8282068,2.7152085,1.3094741,2.014995,3.7329123,4.807716,1.1344811,4.5391335,6.8825,0.6270987,0.9021045,1.5073878,1.9516243,4.8972383,1.989721,12.591675
layer_7,8.584826,14.361941,3.3686368,4.3187733,2.5498092,3.733528,2.9867468,6.8102303,5.4921923,5.342258,7.677478,4.440752,1.9074653,2.363575,7.793539,3.332562,0.0030677598,0.21634036,0.027594281,0.32393527,5.3193207,0.56597877,0.4043841,2.9459352,13.830867,3.5449011,7.5798373,2.646041,0.8681429,1.5103586,6.1897135,4.9695964
layer_8,3.6010833,1.9672408,8.063,3.8387883,1.8579288,1.5117118,5.517152,1.4607676,7.153799,7.877757,4.1687326,1.6288162,5.112026,8.765507,1.3490651,3.0498602,2.6394482,5.228362,2.3870146,2.7313173,6.221787,9.302884,1.8032154,4.6895914,2.5742161,3.3424702,4.201389,6.327737,13.078392,4.9228797,2.4304836,13.770574
layer_9,5.7591634,6.163956,0.53830373,0.5054562,2.3121772,3.629854,2.487322,1.1184587,1.0894169,1.3792768,3.052687,4.725418,5.401669,1.6046852,1.458437,2.5911057,2.7702425,5.2635436,1.9067385,2.2730541,0.37905642,1.9464395,1.9033296,2.9031806,3.7030208,0.5823801,0.7418698,0.8279015,1.4398806,3.3204508,2.750819,9.076418
layer_10,4.3981805,3.8240185,5.202092,6.4069657,4.1227,0.91330075,1.4245067,4.1861205,1.0000418,1.9034966,2.0244727,0.3948026,6.2925262,11.76898,7.7999673,11.907266,9.172913,3.1451259,0.9184849,6.35934,2.3844273,1.9697251,2.3368988,1.5359557,2.945332,2.9255981,0.615332,1.3178457,5.755341,6.662488,3.1422396,11.976133
layer_11,6.854495,0.18201478,3.4528081,2.8372574,2.262283,1.9902219,1.3064741,2.652141,0.26149768,1.1708862,1.1939422,8.963924,3.816448,1.6160891,0.5002774,4.6246777,3.3339407,18.364481,3.2120917,3.367048,4.0550914,4.244925,2.0351727,1.5827866,9.085378,3.8141396,2.6106513,10.076339,9.058928,7.047355,2.036497,5.0542717
layer_12,11.904059,4.5441375,13.228806,9.168784,0.55922204,0.0021726713,0.33969328,0.025670515,0.4496955,1.2742717,0.039919686,0.23499793,1.8245547,8.133139,1.9268721,1.2884151,5.201157,2.6411147,3.00884,5.3917933,1.742263,3.796513,2.9522815,2.0035203,3.8150778,4.5557003,4.895762,1.4448676,1.016395,3.9943855,3.874875,5.7692633
