,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,2,34,53,14,35,28,76,28,33,1,3,42
layer_1,94,31,0,31,0,42,19,86,30,32,35,46
layer_2,14,169,2,2,0,7,9,0,36,46,29,0
layer_3,24,40,24,34,60,66,19,9,1,1,2,39
layer_4,22,0,50,9,116,11,18,7,12,31,6,14
layer_5,24,8,61,8,32,14,8,38,56,10,24,18
layer_6,1,14,7,49,31,13,47,31,7,5,23,4
layer_7,33,21,10,15,6,37,9,28,17,28,22,41
layer_8,27,17,18,7,37,19,58,41,25,25,32,37
layer_9,3,31,46,50,35,14,29,13,0,22,36,29
layer_10,1,42,17,45,20,24,24,7,37,4,34,17
layer_11,35,26,7,24,48,33,25,41,23,27,12,4
