,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,21,13,21,1,23,20,24,4,17,18,12,18,35,22,19,7,24,28,8,18,19,20,15,8,13,20,23,26,3,18,20,20,14,9,18,19,18,18,7,14,22,9,5,16,17,20,10,25,24,12,21,16,19,25,10,11,11,18,16,22,21,11,21,8,27,18,19,24,16,7,21
layer_1,3,14,15,13,16,18,26,22,24,19,13,12,12,13,19,14,18,19,18,19,15,13,13,19,16,15,18,13,23,5,12,15,16,14,8,15,13,16,13,16,15,14,17,12,14,12,13,8,18,11,22,16,15,16,22,20,14,15,16,12,12,18,13,13,16,24,14,14,32,15,12
layer_2,10,13,14,15,20,23,12,16,14,19,16,16,15,17,24,18,12,14,19,18,28,16,14,22,15,18,14,19,2,12,9,11,22,16,13,15,19,15,16,18,10,16,18,14,16,14,13,15,8,15,24,26,15,20,14,24,13,17,26,14,10,34,17,12,15,25,16,12,23,19,17
layer_3,11,9,11,16,11,18,11,12,11,13,7,4,14,11,9,11,13,9,9,11,11,12,9,13,10,10,18,21,14,10,13,10,9,10,10,12,13,10,9,11,9,11,10,7,11,10,8,8,11,9,12,11,8,15,12,17,15,10,10,13,10,11,12,13,9,11,22,8,10,12,10
layer_4,3,3,4,8,3,3,3,4,3,3,3,3,3,3,3,3,6,4,3,3,3,3,3,3,3,3,3,4,3,3,10,3,3,3,3,3,4,3,3,5,3,3,4,5,3,10,3,3,3,3,3,3,3,3,6,3,11,3,3,3,12,3,3,3,3,3,3,4,3,3,3
layer_5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
layer_6,3,3,3,3,3,3,3,11,6,3,4,3,3,3,3,3,3,3,3,8,5,3,4,3,6,3,6,3,3,3,3,3,3,3,3,7,7,4,3,3,3,3,4,3,3,3,3,4,3,7,6,3,3,3,3,4,1,3,4,6,3,10,3,3,3,3,3,3,3,3,3
layer_7,3,3,7,3,3,3,4,3,3,4,3,3,3,5,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,10,2,3,8,3,2,3,3,5,4,3,3,2,5,4,5,3,3,5,4,3,3,6,3,3,7,16,3,3,3,3,3,3
layer_8,6,3,3,4,10,3,12,11,3,3,3,3,3,3,3,3,3,14,6,3,3,3,3,3,3,3,3,5,9,2,4,5,12,3,3,3,12,11,3,10,3,3,3,2,8,3,3,3,9,7,3,3,4,3,3,3,5,3,2,3,3,3,7,4,3,3,3,5,5,3,3
layer_9,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,8,3,3,3,4,3,3,3,3,3,5,3,3,3,11,3,3,3,3,3,3,3,4,3,3,3,3,3,19,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,0
