,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,43,61,51,22,28,22,36,19,35,40,17,34,46,46,38,14,41,41,8,63,45,33,34,35,18,30,30,73,10,21,32,51,27,13,39,31,31,24,24,28,18,26,50,33,34,26,15,53,43,45,56,28,32,69,28,48,33,42,38,40,21,16,38,18,47,49,38,45,23,15,42
layer_1,20,6,11,23,26,36,25,20,43,25,14,11,17,12,30,15,14,11,47,28,18,30,24,45,9,34,36,19,47,18,20,37,15,13,74,13,19,18,19,14,16,12,20,14,19,17,21,12,29,15,54,24,13,23,14,22,12,9,10,20,6,23,11,8,25,29,23,13,90,17,33
layer_2,16,36,38,22,42,22,14,40,29,11,47,17,18,20,33,26,78,22,19,22,61,28,10,39,54,42,24,43,5,8,15,12,30,22,34,19,64,20,15,27,63,60,14,13,30,17,43,20,16,16,32,87,35,23,31,24,29,21,20,29,14,85,43,36,18,35,24,13,59,28,43
layer_3,15,20,18,27,17,42,22,16,15,55,15,1,29,16,25,35,16,15,17,10,17,29,24,55,14,22,30,23,24,16,19,22,16,23,18,16,19,19,80,24,21,17,19,10,12,14,14,14,28,18,17,19,23,12,16,20,36,23,14,11,16,35,17,15,13,16,55,20,37,24,17
layer_4,19,28,19,18,18,19,10,46,19,19,19,23,19,19,19,20,19,19,19,19,19,19,19,19,19,19,19,23,19,19,38,19,19,19,19,19,19,19,19,19,19,19,19,20,22,18,19,19,19,19,19,20,19,19,19,19,19,19,19,19,19,19,19,19,21,19,20,19,19,19,20
layer_5,19,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,19,19,19,19,43,19,19,19,19,19,19,19,19,20,21,19,19,19,23,19,19,23,20,19,19,19,18,19,19,19,19,19,19,19,19,38,19,19,19,19,19,24,19,19,19,19,19,19,19,19,19,19,19,19,19
layer_6,19,19,19,19,19,19,26,20,16,19,19,19,19,20,19,19,19,19,19,20,19,19,19,23,19,23,31,19,19,19,19,19,20,20,19,43,16,20,20,19,19,19,19,19,19,25,19,19,24,19,54,19,20,23,35,22,0,19,20,19,19,34,19,19,19,19,19,19,19,20,19
layer_7,19,19,30,19,19,19,19,19,19,19,20,19,19,27,29,20,19,19,19,19,19,20,19,19,19,19,19,19,19,20,19,19,19,20,19,19,32,19,19,19,19,22,19,5,19,24,18,23,19,19,19,23,24,19,19,19,19,20,19,19,20,19,19,20,40,20,19,19,19,19,19
layer_8,24,22,39,19,29,19,20,32,19,19,19,19,19,20,19,19,19,70,24,18,19,19,19,20,20,19,20,22,22,6,22,25,18,19,20,19,42,44,19,26,22,19,19,19,21,19,19,21,24,20,21,25,19,19,19,23,19,19,25,25,19,19,44,19,19,19,22,19,19,19,19
layer_9,24,19,19,19,19,19,20,19,19,19,19,19,19,19,19,19,19,19,19,20,19,19,19,26,19,19,18,19,19,19,20,19,19,19,19,19,19,19,19,19,21,19,19,19,19,19,19,19,19,19,20,19,19,19,22,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1
layer_10,19,21,19,20,19,19,19,18,22,19,19,19,19,19,19,19,29,20,19,20,18,19,20,20,19,25,19,19,20,19,38,22,20,27,19,18,22,19,19,19,19,18,20,19,19,20,19,19,22,19,19,25,19,20,19,19,19,19,19,20,21,20,19,19,19,20,20,22,18,19,18
layer_11,20,18,19,19,18,19,19,19,19,19,0,19,19,18,19,19,19,24,19,19,18,19,20,23,19,19,19,19,19,18,20,19,19,20,20,19,19,29,19,19,19,22,19,19,19,25,19,20,19,19,19,91,31,19,19,19,19,19,19,19,19,21,19,19,19,19,20,19,20,20,19
layer_12,19,19,19,19,54,18,19,22,19,19,19,19,19,19,19,19,19,19,21,19,19,19,22,19,19,19,19,18,40,19,18,21,19,19,21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,19,19,19,19,19,19,18,19,20,19,19,19
layer_13,19,19,19,19,20,19,19,19,19,19,9,22,19,19,19,19,29,19,20,19,19,18,21,19,21,19,19,19,19,20,19,28,24,19,19,19,19,19,19,20,17,19,19,20,19,19,19,19,19,19,19,19,19,18,19,19,19,18,19,19,19,19,19,19,19,19,30,19,21,19,19
layer_14,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,19,20,19,19,19,19,19,19,19,79,19,19,19,19,19,19,0,29,19,19,19,19,19,19,19,23,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,19,19,19,19,19
layer_15,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,19,19,19,19,19,19,21,19,20,19,19,19,19,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,21,17
layer_16,19,19,23,19,19,22,19,19,20,22,19,20,19,22,23,19,19,20,19,19,19,19,20,19,19,19,19,19,19,19,20,19,19,2,19,19,19,19,19,19,19,19,19,19,19,26,19,19,19,19,19,20,19,19,19,19,19,19,19,19,19,94,19,19,19,19,19,19,19,21,19
layer_17,19,19,19,19,19,19,20,19,19,20,19,19,19,19,19,19,19,19,19,20,21,19,19,19,19,20,19,25,19,26,19,19,20,19,19,53,21,19,20,19,19,19,19,20,20,19,19,19,19,18,19,19,20,87,24,19,20,1,19,19,21,19,19,19,19,19,19,25,24,19,19
layer_18,19,19,19,19,19,19,19,19,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,19,20,20,19,19,19,19,29,19,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,4,19,19,19,19,20,19,19,19,19,19,24,19,19,19,19,34,19
layer_19,19,19,19,19,19,19,19,20,19,19,19,19,19,27,19,19,19,19,20,19,19,19,19,19,19,19,19,19,19,20,19,22,19,19,19,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,21,19,19,19,19,19,19,19,19,19,19,19,19
layer_20,19,19,19,19,27,19,19,19,19,19,19,21,20,18,2,19,19,19,19,19,19,19,19,19,19,19,19,22,21,19,19,19,19,19,19,19,20,19,21,20,18,20,27,19,19,19,19,19,20,19,19,19,19,19,22,19,19,22,20,19,19,19,24,19,20,19,17,19,19,19,19
layer_21,19,19,20,24,19,35,19,21,21,22,26,19,19,22,37,19,19,22,19,19,20,20,19,26,20,19,19,19,19,18,21,19,20,21,20,19,19,37,19,19,1,19,23,19,20,19,19,19,20,19,19,19,19,19,20,19,19,20,20,19,19,21,19,19,20,20,19,19,68,19,24
layer_22,19,19,19,19,19,19,58,5,19,20,19,26,20,20,19,19,22,19,19,20,20,19,20,19,19,24,20,21,19,20,19,20,20,21,19,19,19,19,19,19,19,19,18,21,19,20,19,19,20,21,20,19,25,19,19,48,19,19,21,19,19,19,19,19,19,19,19,19,19,19,19
layer_23,20,19,19,23,19,21,19,19,21,20,20,19,18,19,19,19,19,20,19,20,19,18,19,20,19,34,19,24,24,20,20,24,19,20,25,33,19,19,19,19,39,48,19,28,24,34,25,19,20,22,21,6,19,21,19,20,22,20,19,24,19,19,18,19,19,19,19,19,20,20,20
layer_24,19,19,19,20,19,19,19,20,19,19,19,19,19,23,22,19,19,19,19,19,19,19,19,23,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,19,24,19,19,19,19,19,19,19,19,19,19,19,19,19,22,19,19,19,19,19,19,20,21,19,19,19,19,19,20,19
layer_25,19,19,19,19,19,19,2,19,19,20,19,19,18,19,19,19,19,20,20,19,19,19,19,19,19,19,19,19,19,19,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,24
