,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,304,278,689,1567,324,167,260,103,1128,96,1611,818
layer_1,90,714,79,19,27,296,26,119,2,0,15,37
layer_2,1633,115,0,1,122,36,42,61,8,1633,157,173
layer_3,12,25,16,1067,337,1061,0,0,22,847,325,275
layer_4,119,184,0,0,65,960,18,12,6,13,3,439
layer_5,1192,0,2,0,4,0,2,1,30,1517,382,11
layer_6,0,2,0,0,13,23,231,0,0,1554,15,1605
layer_7,94,21,527,0,1559,378,0,1,19,781,1550,8
layer_8,0,0,79,0,0,337,44,43,0,112,21,3
layer_9,1,0,16,0,0,5,0,455,191,28,1,0
layer_10,13,1,513,0,1,0,1,0,3,0,199,5
layer_11,0,1,18,0,2,15,0,2,199,22,0,0
