,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,10,7,61,88,4,9,20,3,50,18,83,52
layer_1,6,32,5,0,12,2,0,11,0,0,11,12
layer_2,84,11,2,0,5,2,18,11,0,84,5,14
layer_3,12,1,4,40,12,79,0,0,6,38,12,32
layer_4,10,5,0,8,2,8,1,10,1,0,3,17
layer_5,21,0,0,0,1,0,0,0,0,80,53,1
layer_6,0,0,1,1,7,2,26,0,0,47,1,83
layer_7,1,1,44,0,75,16,0,0,13,24,24,7
layer_8,1,0,8,0,0,2,1,0,0,16,1,0
layer_9,0,0,0,0,0,0,3,10,10,8,1,0
layer_10,1,2,16,0,0,0,0,0,1,0,7,0
layer_11,0,0,0,0,3,2,0,0,18,2,0,0
