,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,110.0,1.0,183.0,3.0,4.0,0.0,13.0,112.0,108.0,36.0,196.0,11.0
layer_1,66.0,88.0,0.0,23.0,2.0,97.0,10.0,46.0,1.0,292.0,0.0,1.0
layer_2,0.0,0.0,133.0,8.0,2.0,0.0,25.0,1.0,0.0,27.0,0.0,1.0
layer_3,17.0,0.0,8.0,0.0,2.0,2.0,3.0,0.0,1.0,38.0,3.0,25.0
layer_4,34.0,474.0,4.0,6.0,5.0,0.0,2.0,0.0,198.0,61.0,0.0,0.0
layer_5,214.0,1.0,6.0,77.0,10.0,8.0,44.0,265.0,64.0,14.0,0.0,0.0
layer_6,17.0,48.0,131.0,286.0,0.0,0.0,50.0,108.0,222.0,2.0,40.0,32.0
layer_7,1.0,163.0,73.0,86.0,17.0,6.0,6.0,13.0,47.0,0.0,39.0,125.0
layer_8,43.0,4.0,400.0,186.0,0.0,1.0,239.0,263.0,161.0,3.0,2.0,7.0
layer_9,17.0,39.0,202.0,269.0,7.0,2.0,64.0,8.0,119.0,106.0,0.0,45.0
layer_10,44.0,0.0,2.0,2.0,21.0,371.0,38.0,19.0,30.0,224.0,12.0,2.0
layer_11,130.0,99.0,2.0,38.0,108.0,173.0,6.0,10.0,14.0,100.0,225.0,355.0
