,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,94,90,216,188,16,65,207,202,91,82,122,186,188,140,190,197
layer_1,86,72,79,91,0,63,94,104,102,96,102,114,83,85,69,40
layer_2,69,97,94,78,99,141,122,29,16,70,11,72,106,72,128,24
layer_3,75,136,103,92,153,102,118,141,14,87,59,177,27,93,144,123
layer_4,133,3,157,85,143,87,116,93,156,55,114,94,1,141,172,184
layer_5,97,139,28,187,230,157,188,69,51,156,138,106,66,1,209,99
layer_6,201,90,117,77,175,253,104,106,128,7,128,205,120,14,170,264
layer_7,59,68,172,154,166,192,55,108,226,117,56,55,1,182,140,184
layer_8,207,98,105,174,154,46,0,160,170,49,193,212,151,12,113,129
layer_9,89,143,65,55,104,1,141,188,90,182,59,213,94,134,95,65
layer_10,8,51,212,93,23,256,143,99,163,86,238,217,143,1,75,122
layer_11,73,119,74,89,162,6,82,110,120,121,164,161,0,76,59,82
layer_12,162,186,153,79,110,222,138,0,82,113,74,121,173,138,62,87
layer_13,62,71,84,175,57,73,3,55,154,0,59,57,70,231,109,86
layer_14,93,58,65,20,142,29,75,33,172,20,205,140,68,55,85,106
layer_15,48,172,59,57,77,140,211,192,117,116,55,98,134,103,216,93
layer_16,46,132,83,91,155,158,152,137,84,95,89,98,87,90,151,77
layer_17,81,78,95,83,79,74,86,70,72,62,169,117,92,71,80,81
layer_18,79,85,83,81,78,113,101,188,114,138,188,142,54,6,133,126
layer_19,82,79,106,113,76,96,82,86,83,144,94,82,139,139,86,84
layer_20,165,177,137,114,82,107,151,135,137,90,78,132,108,135,83,95
layer_21,108,122,108,84,92,92,146,89,168,133,131,116,97,92,142,108
layer_22,139,95,186,193,200,202,112,107,151,178,56,61,98,138,123,87
layer_23,130,26,119,133,166,160,78,71,88,98,102,87,120,100,84,140
layer_24,109,101,64,191,115,118,105,99,86,159,97,12,89,83,70,66
layer_25,31,90,73,72,118,56,72,78,57,105,42,79,62,54,70,94
layer_26,35,89,57,66,71,79,75,71,34,107,109,96,30,71,41,27
layer_27,62,48,19,49,55,51,65,76,85,47,13,53,60,0,73,62
layer_28,54,54,61,57,44,58,58,64,65,58,64,72,63,72,51,84
layer_29,43,54,45,50,1,12,45,46,55,53,40,31,24,61,52,24
layer_30,46,46,46,65,51,54,23,6,44,43,51,55,47,43,54,67
layer_31,58,44,46,56,42,64,43,45,54,55,51,59,56,48,56,45
layer_32,57,51,47,59,54,54,57,53,46,55,39,47,49,60,56,55
layer_33,55,58,47,56,44,55,55,55,55,55,55,55,55,55,60,55
layer_34,55,55,55,55,55,56,61,41,54,55,55,55,60,56,59,56
layer_35,56,57,55,55,55,55,55,56,55,55,55,55,55,55,58,49
layer_36,46,47,55,52,53,55,57,54,55,55,57,54,62,46,55,52
layer_37,55,55,55,53,63,52,55,50,48,55,55,55,55,54,55,6
layer_38,52,50,55,55,55,55,55,55,55,49,55,55,54,55,55,37
layer_39,46,57,55,43,55,55,29,55,55,55,54,55,47,47,55,54
layer_40,55,55,53,46,55,55,54,55,55,55,47,54,4,55,55,55
layer_41,47,81,55,50,55,55,32,34,55,55,54,49,55,55,55,55
