,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,322,9,120,58,7,0,0,208,99,58,140,8
layer_1,53,92,13,33,4,20,39,50,0,279,0,4
layer_2,15,9,0,21,0,2,121,6,0,174,4,10
layer_3,0,4,94,0,9,6,6,12,21,10,11,185
layer_4,27,170,6,33,1,1,0,0,26,112,1,0
layer_5,215,2,5,48,94,82,3,701,53,10,18,0
layer_6,9,235,50,411,0,0,132,1,270,0,314,33
layer_7,0,15,136,448,18,17,6,37,127,1,19,394
layer_8,218,37,120,408,0,0,377,392,350,40,4,57
layer_9,4,52,21,312,5,16,116,5,108,52,0,9
layer_10,208,0,1,3,69,692,59,76,8,248,10,0
layer_11,142,143,0,190,590,313,2,35,43,194,610,391
