,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,42.41083,14.629278,53.398964,22.966719,27.60199,14.803538,29.237623,82.80629,31.671415,18.10965,30.118475,13.36819
layer_1,8.073921,52.822876,74.337395,7.264324,48.516037,24.208464,32.87502,8.661279,14.002393,42.735832,25.65894,16.400507
layer_2,12.463513,7.1170926,148.6124,18.520632,18.689697,33.51937,8.7080145,21.279013,14.417821,100.5407,8.5665455,8.768138
layer_3,76.610634,7.910463,11.124592,63.234127,22.019693,7.9861646,20.822094,10.845614,8.873765,78.79101,20.595894,20.782396
layer_4,66.30168,63.375225,18.060905,90.37771,61.411526,32.373333,129.94511,37.97753,46.011414,68.267075,25.990005,32.398598
layer_5,10.471209,15.743435,7.153366,45.69494,14.246841,2.50916,6.697552,21.079092,16.372034,4.414812,77.42267,43.403416
layer_6,5.7650175,43.61405,15.8267565,96.63724,15.795129,5.9414186,2.2151341,9.522043,23.775623,119.59898,76.25597,16.374315
layer_7,14.552982,42.739582,10.959735,59.149456,13.840562,34.101254,49.713497,17.995375,9.504879,12.687169,32.357014,19.120583
layer_8,4.7309966,28.298145,5.7988,7.3534284,67.618904,38.1681,28.10525,11.837437,66.0998,11.24471,51.02189,30.8842
layer_9,6.456366,42.600063,3.7903035,44.959164,14.695928,35.601177,29.922264,10.647446,96.38662,10.039938,4.936288,21.124022
layer_10,30.398224,11.917332,110.0884,57.57795,34.435562,77.28296,16.885584,13.748046,78.19012,91.51281,39.076485,48.13436
layer_11,68.636894,133.57228,113.53812,16.981411,130.99182,9.402783,32.730083,7.393936,118.23679,5.651387,54.971935,142.55447
