,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,0.07380776,0.09456035,0.14645715,0.17621215,0.24727513,0.30965802,0.42558837,0.45245752,0.5501433,0.5656173,0.60360605,0.6236982,0.69333553,0.661226,0.68219966,0.7269838
layer_1,0.083345786,0.087081514,0.17635898,0.227133,0.25650382,0.3808468,0.39399013,0.5790095,0.54827875,0.64841574,0.9064924,0.67318195,0.8076341,0.82668424,0.77465045,0.70141953
layer_2,0.11231955,0.14808016,0.24338804,0.28025448,0.40465447,0.4183577,0.5169065,0.5775591,0.5865223,0.7566384,0.687116,0.8511732,0.64613754,0.6916339,0.749208,0.7244038
layer_3,0.103153914,0.16242379,0.25281602,0.3134841,0.4649928,0.77096975,0.53624034,0.7327964,0.69233066,0.62388325,0.73190135,0.6810615,0.67690814,0.7945082,0.74846137,0.8510821
layer_4,0.059776813,0.1824327,0.32454908,0.46647757,0.65331334,0.5197172,0.6560756,0.92091656,0.74043757,0.68472767,0.74319345,0.7417515,0.79629815,0.86532086,0.87518257,0.7675415
layer_5,0.17109539,0.16838935,0.3651089,0.74318296,0.97029644,0.9101269,0.9476644,0.9656885,0.82722396,0.9642114,0.9577931,0.9587089,0.9606347,0.9599592,0.95987713,0.96008235
layer_6,0.32856214,0.21707283,0.65784806,0.7970487,0.94454074,0.9713864,0.93354076,0.85903347,0.9554846,0.9596928,0.95988953,0.96140236,0.9568387,0.9608866,0.9597175,0.96273
layer_7,0.05363924,0.2356221,0.3659367,0.50858814,0.89675105,0.9373463,0.97608465,0.9500483,0.9872206,0.98835194,0.9626555,0.9771071,0.960835,0.95983785,0.9597268,0.9604281
layer_8,0.05526929,0.21396552,0.5239591,0.8302614,1.0,0.95069855,0.9305661,0.9381618,0.961642,0.95535165,0.958808,0.96058595,0.95948094,0.95980126,0.9591209,0.9593901
layer_9,0.1386776,0.3540256,0.706055,0.9567927,0.79883397,0.93274546,0.9688498,0.9596971,0.9544124,0.95437354,0.9597268,0.9584159,0.9606181,0.9557753,0.9593022,0.9597424
layer_10,0.48143238,0.44136995,0.90433615,0.97026414,0.8891106,0.9337914,0.877903,0.9504256,0.9587956,0.95997137,0.9597842,0.95935994,0.96001893,0.9594892,0.9600631,0.9603699
layer_11,0.2555441,0.483734,0.7802408,0.9168577,0.96282864,0.90767777,0.9645177,0.9435427,0.9602628,0.9602631,0.95888567,0.95959365,0.95951456,0.95944417,0.9608132,0.9594879
layer_12,0.29196486,0.49167734,0.9775914,0.89690816,0.9132833,0.96207416,0.9607885,0.8758031,0.9549624,0.9524705,0.95854586,0.95780504,0.9596688,0.9597268,0.9595418,0.95987654
layer_13,0.5569991,0.471981,0.94547933,0.86243993,0.9742839,0.9486748,0.9425159,0.9477312,0.9357535,0.9572482,0.9648663,0.9595486,0.9600182,0.9597579,0.95967084,0.9597268
layer_14,0.27836025,0.94008756,0.96196574,0.8642875,0.97441393,0.9457943,0.93025124,0.9596485,0.9760406,0.9516505,0.9601302,0.9597549,0.9540303,0.9598796,0.9590634,0.9577661
layer_15,0.27030623,0.6617868,0.96902454,0.97208434,0.968902,0.97411585,0.90902543,0.95887256,0.9487061,0.96372294,0.94995075,0.95906264,0.9635211,0.96051055,0.95971036,0.96006805
layer_16,0.09606639,0.40899658,0.9815982,0.97455084,0.95689654,0.9749298,0.9636472,0.9637126,0.9487925,0.9487987,0.95965457,0.9597268,0.959321,0.96467835,0.9596634,0.966382
layer_17,0.17869426,0.39755028,0.907926,0.96526855,0.99361616,0.95720094,0.94731915,0.86123806,0.9474638,0.96132314,0.96115166,0.9599864,0.9594835,0.9557376,0.9598473,0.9590466
layer_18,0.7923746,0.37321293,0.97064155,0.68940073,0.9977447,0.9915647,0.96778136,0.9120387,0.9593535,0.9558777,0.9584272,0.96100223,0.9597719,0.9598194,0.9608646,0.9598019
layer_19,0.30111164,0.6602643,0.61751425,0.99549985,0.9592802,0.9827369,0.9569428,0.9515572,0.97381127,0.9652843,0.95572495,0.9591591,0.9597535,0.9598365,0.9597947,0.95987666
layer_20,0.1657289,0.21385214,0.7389481,0.9547504,0.9811421,0.9127963,0.9533957,0.9858893,0.9542631,0.95835936,0.9564961,0.9597303,0.95830333,0.9592993,0.9584902,0.9594849
layer_21,0.24739572,0.123316504,0.89653087,0.9630441,0.9459859,0.95683974,0.9077115,0.9479016,0.9755286,0.9593612,0.95743245,0.9595864,0.95855665,0.9594896,0.72977054,0.959273
layer_22,0.10625773,0.3380619,0.3246246,0.7695988,0.40548685,0.8797492,0.8499362,0.5202237,0.9295869,0.9453454,0.95869774,0.95781785,0.6875477,0.9591228,0.9598131,0.95697397
layer_23,0.17655458,0.18156072,0.27947918,0.34084198,0.641325,0.5501267,0.64384085,0.7027739,0.7161104,0.5779621,0.88555896,0.89011204,0.94649994,0.9487996,0.91396326,0.9486175
