,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,127,346,60,98,130,376,128,23,586,28,999,370
layer_1,24,895,8,18,86,63,7,15,29,1,69,2
layer_2,984,108,0,1,2,14,1,9,39,974,5,489
layer_3,0,70,2,317,17,85,18,2,30,1213,950,50
layer_4,72,67,1,0,99,854,11,116,6,7,57,518
layer_5,394,11,6,20,1,0,62,833,125,1077,58,43
layer_6,1,2,5,31,48,739,433,21,0,28,64,82
layer_7,4,783,283,6,91,209,147,0,11,21,786,5
layer_8,45,0,36,10,4,265,0,97,41,95,86,29
layer_9,138,77,14,9,45,152,0,396,80,3,94,2
layer_10,18,2,18,1,3,2,21,5,67,0,186,150
layer_11,1,3,60,0,5,15,0,0,14,53,5,1
