,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,17.0,28.0,13.0,10.0,18.0,18.0,17.0,54.0,14.0,16.0,10.0,15.0,19.0,11.0,16.0,17.0
layer_1,11.0,13.0,10.0,12.0,10.0,9.0,12.0,12.0,12.0,12.0,16.0,14.0,21.0,10.0,14.0,10.0
layer_2,9.0,12.0,12.0,10.0,9.0,10.0,12.0,13.0,10.0,9.0,10.0,10.0,9.0,13.0,9.0,10.0
layer_3,53.0,16.0,9.0,9.0,14.0,16.0,12.0,10.0,12.0,15.0,16.0,16.0,10.0,9.0,17.0,12.0
layer_4,10.0,53.0,53.0,29.0,30.0,52.0,12.0,28.0,58.0,34.0,57.0,34.0,54.0,14.0,60.0,45.0
layer_5,25.0,54.0,38.0,14.0,11.0,9.0,29.0,15.0,57.0,42.0,58.0,52.0,49.0,27.0,53.0,45.0
layer_6,48.0,52.0,39.0,34.0,39.0,24.0,29.0,9.0,9.0,9.0,53.0,14.0,53.0,60.0,51.0,21.0
layer_7,60.0,46.0,55.0,60.0,44.0,50.0,60.0,26.0,17.0,16.0,57.0,13.0,42.0,60.0,10.0,42.0
layer_8,11.0,10.0,29.0,25.0,51.0,38.0,9.0,44.0,9.0,9.0,10.0,36.0,9.0,9.0,27.0,9.0
layer_9,53.0,29.0,9.0,9.0,37.0,15.0,60.0,47.0,21.0,55.0,36.0,48.0,38.0,41.0,35.0,24.0
layer_10,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20.0,9.0,9.0,9.0,9.0,9.0
layer_11,10.0,15.0,12.0,10.0,60.0,33.0,10.0,9.0,30.0,14.0,18.0,15.0,13.0,33.0,48.0,31.0
layer_12,13.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,17.0,9.0,9.0,16.0,9.0
layer_13,17.0,22.0,17.0,29.0,14.0,9.0,9.0,16.0,9.0,9.0,42.0,21.0,22.0,12.0,43.0,57.0
layer_14,9.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,15.0,9.0,9.0,9.0,9.0
layer_15,9.0,9.0,22.0,31.0,9.0,12.0,10.0,12.0,9.0,58.0,16.0,34.0,10.0,13.0,10.0,25.0
layer_16,9.0,9.0,14.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
layer_17,12.0,16.0,10.0,9.0,10.0,16.0,23.0,10.0,9.0,29.0,17.0,51.0,19.0,9.0,37.0,9.0
layer_18,10.0,9.0,9.0,9.0,10.0,9.0,11.0,9.0,9.0,19.0,9.0,9.0,10.0,9.0,9.0,17.0
layer_19,9.0,12.0,9.0,9.0,9.0,9.0,9.0,9.0,18.0,9.0,10.0,9.0,9.0,24.0,10.0,10.0
layer_20,9.0,10.0,9.0,9.0,9.0,9.0,12.0,9.0,9.0,9.0,11.0,9.0,10.0,9.0,9.0,9.0
layer_21,16.0,9.0,11.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,34.0,10.0,51.0,9.0,26.0
layer_22,10.0,9.0,30.0,12.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,20.0,9.0,9.0,22.0,9.0
layer_23,35.0,34.0,11.0,9.0,11.0,32.0,31.0,9.0,31.0,21.0,29.0,22.0,37.0,27.0,20.0,13.0
