,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.02631579,0.039473683,0.0,0.013157895,0.0,0.0,0.039473683,0.0,0.0,0.02631579,0.013157895,0.0,0.0,0.0,0.0
1,0.065789476,0.065789476,0.13157895,0.09210526,0.065789476,0.013157895,0.13157895,0.10526316,0.14473684,0.10526316,0.05263158,0.0,0.039473683,0.14473684,0.14473684,0.078947365
2,0.10526316,0.078947365,0.013157895,0.078947365,0.05263158,0.0,0.10526316,0.118421055,0.10526316,0.013157895,0.09210526,0.118421055,0.10526316,0.078947365,0.10526316,0.078947365
3,0.05263158,0.118421055,0.118421055,0.013157895,0.039473683,0.065789476,0.065789476,0.118421055,0.039473683,0.02631579,0.118421055,0.013157895,0.078947365,0.02631579,0.013157895,0.10526316
4,0.118421055,0.013157895,0.013157895,0.078947365,0.078947365,0.078947365,0.09210526,0.10526316,0.039473683,0.065789476,0.02631579,0.013157895,0.013157895,0.078947365,0.039473683,0.05263158
5,0.078947365,0.013157895,0.013157895,0.078947365,0.118421055,0.118421055,0.013157895,0.02631579,0.039473683,0.05263158,0.02631579,0.0,0.039473683,0.118421055,0.039473683,0.0
6,0.078947365,0.0,0.0,0.013157895,0.0,0.065789476,0.0,0.0,0.065789476,0.013157895,0.0,0.0,0.0,0.05263158,0.013157895,0.02631579
7,0.065789476,0.0,0.02631579,0.05263158,0.0,0.02631579,0.05263158,0.013157895,0.05263158,0.118421055,0.065789476,0.05263158,0.05263158,0.05263158,0.02631579,0.065789476
8,0.013157895,0.013157895,0.0,0.013157895,0.039473683,0.0,0.013157895,0.013157895,0.013157895,0.0,0.013157895,0.0,0.013157895,0.013157895,0.0,0.013157895
9,0.0,0.0,0.013157895,0.013157895,0.013157895,0.078947365,0.065789476,0.078947365,0.013157895,0.013157895,0.013157895,0.0,0.065789476,0.09210526,0.0,0.0
10,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.10526316,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895
11,0.013157895,0.02631579,0.02631579,0.02631579,0.09210526,0.039473683,0.013157895,0.013157895,0.0,0.013157895,0.013157895,0.0,0.013157895,0.118421055,0.013157895,0.0
12,0.013157895,0.0,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.02631579,0.013157895,0.0,0.02631579,0.013157895
13,0.039473683,0.02631579,0.05263158,0.02631579,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.0,0.013157895,0.0,0.013157895,0.05263158,0.013157895
14,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.02631579,0.013157895,0.013157895,0.013157895,0.02631579
15,0.013157895,0.0,0.0,0.05263158,0.013157895,0.039473683,0.013157895,0.0,0.013157895,0.039473683,0.013157895,0.02631579,0.013157895,0.013157895,0.02631579,0.0
16,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.02631579,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895
17,0.065789476,0.013157895,0.013157895,0.013157895,0.02631579,0.013157895,0.0,0.013157895,0.013157895,0.065789476,0.013157895,0.02631579,0.013157895,0.013157895,0.078947365,0.013157895
18,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895
19,0.013157895,0.039473683,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.02631579,0.013157895,0.013157895
20,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895
21,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.02631579,0.013157895,0.039473683,0.013157895,0.039473683,0.013157895,0.0
22,0.013157895,0.013157895,0.0,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.0,0.013157895,0.02631579,0.013157895,0.013157895
23,0.0,0.0,0.013157895,0.013157895,0.013157895,0.0,0.0,0.013157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157895
