,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,0.06056799,0.14156194,0.1953082,0.17053066,0.0973113,0.24298461,0.14106983,0.03580855,0.2299472,0.20987915,0.14604242,0.24948694,0.263091,0.052143186,0.22901644,0.051629577
layer_1,0.08148504,0.16575976,0.16092765,0.25219208,0.11139873,0.25536042,0.041365806,0.17901209,0.2708204,0.19724582,0.2196075,0.113783784,0.12648606,0.19893755,0.11981732,0.19223994
layer_2,0.42404628,0.1118702,0.15123583,0.19601993,0.2608672,0.069578335,0.3128823,0.15684018,0.043977313,0.32932588,0.31071988,0.058160603,0.2336424,0.10122156,0.16405171,0.33910036
layer_3,0.21926169,0.29521444,0.22331405,0.29836088,0.2208976,0.49185312,0.22203277,0.2213583,0.21792877,0.22048563,0.2191245,0.22326185,0.22655441,0.23230731,0.21875045,0.21593659
layer_4,0.22045879,0.2192024,0.21443596,0.23657131,0.2192024,0.35877797,0.22054318,0.5179851,0.22622178,0.2192024,0.21949273,0.24068664,0.2190774,0.22144629,0.24321921,0.18196367
layer_5,0.5934226,0.22957687,0.41991073,0.21922903,0.22310463,0.49355555,0.2992663,0.21889237,0.2288739,0.22709125,0.21728872,0.23050812,0.22640751,0.2265157,0.2192024,0.3530691
layer_6,0.25129128,0.58553153,0.2205762,0.22053628,0.27340427,0.2795291,0.21812896,0.21920615,0.2117618,0.2191999,0.22141662,0.21902746,0.1896172,0.21735114,0.2192024,0.21932246
layer_7,0.22509521,0.44403815,0.22450085,0.2218944,0.2232829,0.22141773,0.22127973,0.21981701,0.21686976,0.218673,0.2192688,0.5640344,0.22125405,0.38217294,0.22041148,0.23254876
layer_8,0.21927167,0.21909751,0.1464431,0.22428218,0.23346387,0.22945596,0.29255542,0.22458048,0.2226183,0.22535394,0.21813935,0.23765509,0.3231109,0.21925049,0.22230445,0.21911408
layer_9,0.23375078,0.22051121,0.24753805,0.22097157,0.15681909,0.36510482,0.21910594,0.22289367,0.22166273,0.38050997,0.2231809,0.20849559,0.2192024,0.33220014,0.22126749,0.21928331
layer_10,0.22314955,0.22141378,0.22123475,0.23632064,0.2989267,0.21856289,0.22318356,0.2192169,0.21914068,0.23080562,0.21742664,0.3397201,0.25036207,0.21947739,0.23635292,0.31763235
layer_11,0.21926239,0.22942433,0.23469551,0.21928106,0.29455242,0.29635438,0.1722963,0.22197531,0.22801374,0.2211682,0.06847801,0.7536283,0.24332353,0.22561356,0.26707542,0.2220501
