,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,45,21,101,1,0,0,42,50,24,51,19,24,4,64,85,0
layer_1,2,0,0,0,44,0,7,37,0,0,0,0,27,5,28,3
layer_2,16,14,29,13,8,21,19,27,33,10,5,3,5,24,10,2
layer_3,1,0,2,0,0,17,0,0,14,2,12,85,14,4,60,99
layer_4,19,3,43,0,15,1,1,0,27,0,3,25,5,3,1,12
layer_5,0,0,0,22,11,36,68,0,1,56,0,0,14,2,1,0
layer_6,1,0,9,0,6,2,0,0,0,72,0,1,55,0,60,6
layer_7,0,0,1,0,16,23,0,0,7,83,0,0,42,23,28,43
layer_8,67,0,47,15,0,0,18,12,7,0,37,82,51,17,0,1
layer_9,7,13,0,0,3,1,11,53,1,38,0,1,0,7,0,0
layer_10,9,8,9,44,110,11,0,0,69,0,5,0,19,0,2,23
layer_11,81,6,0,0,18,39,0,0,5,0,7,0,3,5,0,0
layer_12,59,1,7,1,39,0,0,2,0,0,0,0,1,65,0,0
layer_13,26,9,2,1,0,0,44,0,19,29,6,50,1,0,10,0
layer_14,0,1,34,2,6,1,83,22,0,0,78,89,29,0,1,0
layer_15,72,70,0,0,9,0,14,3,2,54,0,0,11,0,14,43
layer_16,21,86,73,0,63,46,0,1,0,1,0,2,0,0,1,0
layer_17,0,6,24,12,0,0,50,4,0,0,2,17,2,2,1,19
layer_18,0,1,4,21,0,19,20,5,0,51,0,24,17,5,6,2
layer_19,45,35,5,66,53,1,6,5,1,1,0,0,2,29,4,1
layer_20,108,13,7,5,5,2,13,1,4,46,1,0,10,3,26,8
layer_21,40,2,19,12,29,18,4,8,28,24,6,3,19,10,24,10
layer_22,4,36,67,29,0,2,23,0,31,15,27,0,5,9,73,8
layer_23,2,17,1,0,7,20,70,14,0,1,20,9,2,2,9,10
layer_24,5,0,100,42,21,60,38,12,0,0,0,2,0,0,5,1
layer_25,2,16,3,14,9,27,12,21,40,17,16,7,0,0,12,1
layer_26,1,0,20,20,17,5,2,14,5,62,14,9,0,20,4,31
layer_27,1,0,102,2,4,1,1,11,9,21,0,0,2,0,2,21
layer_28,0,2,0,0,1,1,0,1,0,0,4,0,0,0,0,0
layer_29,4,0,0,0,0,3,3,10,0,0,1,32,31,2,0,30
layer_30,0,0,0,0,0,0,14,0,0,0,5,0,0,0,14,4
layer_31,26,0,14,10,4,6,0,0,14,0,1,0,0,0,0,1
layer_32,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,0
layer_33,0,0,0,0,17,0,0,16,0,1,0,0,0,9,0,0
layer_34,0,0,0,0,25,2,0,0,0,8,0,0,0,0,0,0
layer_35,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
layer_36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
layer_37,0,0,0,0,5,20,0,0,0,0,0,0,2,0,0,0
layer_38,0,5,0,0,0,17,0,0,0,0,0,0,0,0,4,0
layer_39,1,0,4,0,0,0,0,3,0,0,0,6,0,2,0,0
layer_40,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0
layer_41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
