,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,689,92,1147,150,109,1,277,635,457,329,1136,74
layer_1,900,705,3,12,37,654,320,609,0,1232,2,76
layer_2,129,0,202,695,28,4,771,41,1,1215,921,3
layer_3,85,1,175,17,12,34,0,25,258,106,0,122
layer_4,109,75,1,138,3,0,0,0,984,66,0,0
layer_5,1151,41,0,3,71,12,1,2777,10,55,25,0
layer_6,28,920,67,1810,0,0,5,18,2178,0,10,40
layer_7,0,23,205,1805,7,23,0,22,286,0,68,205
layer_8,60,311,65,202,0,3,2177,217,307,280,2,21
layer_9,1,1,380,1300,3,48,565,0,1237,588,0,1
layer_10,1270,0,1,4,211,932,107,42,0,995,9,1
layer_11,1451,1477,0,1103,1531,160,2,26,6,138,1561,1673
