,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0,0.27631578,0.0,0.0,0.0,0.0,0.0,0.0032894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0065789474,0.20394737,0.0,0.0,0.0,0.0
1,0.0,0.049342107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.05592105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016447369,0.0,0.0
3,0.0,0.0,0.009868421,0.0,0.0,0.0,0.0,0.0032894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032894737,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023026315,0.0,0.0,0.0,0.0,0.0
5,0.0,0.18092105,0.0032894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.013157895,0.0,0.0032894737,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.009868421,0.02631579,0.0,0.04605263,0.0,0.0,0.0032894737,0.0,0.0032894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019736841
7,0.0,0.023026315,0.0,0.0,0.0,0.0,0.0,0.0032894737,0.0032894737,0.04605263,0.0,0.0,0.0065789474,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.016447369,0.0,0.0032894737,0.0,0.0065789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0032894737,0.0,0.0,0.0,0.019736841,0.13486843,0.0,0.0,0.0,0.0,0.0032894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.04276316,0.0032894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11513158,0.039473683,0.10197368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0065789474,0.0,0.0,0.0032894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009868421,0.0,0.0,0.0,0.0,0.0032894737,0.016447369,0.0,0.0,0.0,0.0032894737
