,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,474.0,32.0,378.0,97.0,546.0,644.0,332.0,43.0,332.0,329.0,522.0,465.0
layer_1,0.0,0.0,0.0,0.0,0.0,247.0,0.0,12.0,59.0,0.0,0.0,270.0
layer_2,33.0,0.0,19.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,13.0
layer_3,0.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,2.0,199.0,21.0,0.0
layer_4,21.0,1.0,126.0,43.0,17.0,5.0,1.0,0.0,0.0,0.0,145.0,0.0
layer_5,20.0,3.0,317.0,3.0,39.0,0.0,13.0,63.0,6.0,12.0,63.0,74.0
layer_6,32.0,8.0,0.0,82.0,0.0,81.0,89.0,6.0,65.0,0.0,0.0,0.0
layer_7,116.0,0.0,35.0,0.0,32.0,1.0,0.0,0.0,1.0,26.0,31.0,0.0
layer_8,2.0,0.0,179.0,0.0,1.0,0.0,0.0,10.0,51.0,0.0,5.0,27.0
layer_9,0.0,0.0,0.0,0.0,0.0,90.0,2.0,0.0,1.0,0.0,4.0,8.0
layer_10,1.0,0.0,4.0,0.0,35.0,35.0,4.0,69.0,29.0,2.0,1.0,0.0
layer_11,145.0,0.0,0.0,0.0,92.0,0.0,3.0,2.0,0.0,0.0,171.0,2.0
